loan_id,customer_id,account_id,loan_amount,interest_rate,term_months,status
1850,3127,14732,972038.35,14.84,60,Closed
1851,4695,5471,742369.88,5.47,48,Active
1852,7848,5415,626656.51,13.17,12,Default
1853,4286,14424,394891.84,7.21,12,Closed
1854,1287,4984,830180.93,10.13,60,Default
1855,989,12065,401481.47,11.32,24,Closed
1856,1072,570,838525.93,5.29,36,Active
1857,7431,10016,767565.59,13.0,36,Active
1858,8579,12058,940170.76,8.08,24,Default
1859,9887,63,217470.06,9.15,60,Active
1860,376,14530,416851.46,10.44,24,Active
1861,9215,9939,884133.84,5.51,48,Closed
1862,4369,11555,529172.78,9.05,12,Default
1863,8065,2758,857218.94,7.62,24,Active
1864,6758,12275,11060.27,13.82,24,Closed
1865,8679,1548,636761.63,5.86,24,Closed
1866,2117,3809,46467.07,9.67,36,Default
1867,3462,1114,290405.53,11.86,48,Closed
1868,877,14506,198966.6,3.28,60,Default
1869,8809,1303,200516.32,8.37,24,Default
1870,5922,12208,467546.41,7.21,36,Active
1871,6561,7275,128980.51,6.99,12,Closed
1872,7646,8796,874663.0,9.33,12,Default
1873,6877,2949,312642.5,7.54,12,Default
1874,6550,2538,369878.52,7.16,36,Active
1875,1787,1460,620467.49,13.27,12,Closed
1876,8584,9546,941762.74,6.27,48,Default
1877,4459,3752,867518.83,14.54,60,Active
1878,2718,5539,208231.81,8.96,48,Closed
1879,561,4323,699539.96,13.35,24,Default
1880,2777,5787,579342.21,3.74,60,Default
1881,2169,4325,412085.73,6.83,60,Default
1882,38,14237,570076.64,5.52,12,Closed
1883,8781,14951,340142.54,4.71,36,Default
1884,858,8148,920406.33,10.73,60,Default
1885,2123,4296,738953.13,12.41,24,Closed
1886,9473,6940,646440.84,3.76,12,Active
1887,8152,1125,500668.37,11.04,24,Active
1888,1309,7596,399284.59,3.25,60,Closed
1889,8499,13301,461979.24,4.72,60,Closed
1890,5621,2612,760241.04,12.4,12,Default
1891,9357,8487,641963.42,9.18,48,Active
1892,896,13451,993288.42,7.45,48,Active
1893,9422,9964,438693.96,3.03,24,Closed
1894,7542,3983,996154.6,8.62,48,Default
1895,4452,10182,488893.12,5.7,36,Default
1896,8062,11536,946421.99,5.25,24,Closed
1897,7744,4771,128860.62,8.21,36,Default
1898,3771,2881,213363.57,11.18,36,Default
1899,9661,12042,190342.26,14.89,48,Default
1900,7455,12156,537904.91,13.29,36,Default
1901,9995,11130,20204.95,3.67,12,Closed
1902,7128,643,285470.96,10.08,48,Closed
1903,3696,10833,919152.42,10.47,60,Default
1904,6281,10639,127252.13,14.87,36,Closed
1905,4838,4893,853413.32,6.9,60,Closed
1906,2399,10424,712767.19,12.28,24,Default
1907,9896,2690,129468.96,9.08,24,Closed
1908,321,9711,233198.94,12.4,36,Default
1909,9138,8950,325169.59,9.38,36,Active
1910,1826,4197,859109.69,3.72,48,Default
1911,4951,3022,725807.93,12.1,24,Closed
1912,4408,10335,947374.93,14.47,24,Active
1913,4972,7894,773850.41,12.41,36,Closed
1914,4848,9221,717858.15,6.85,60,Default
1915,6002,13633,363482.69,11.99,24,Active
1916,3536,10084,839682.42,11.8,48,Active
1917,5121,1576,190268.92,10.91,60,Default
1918,8388,14585,28800.24,5.84,60,Default
1919,245,10443,35024.15,6.56,36,Active
1920,8786,8087,951630.09,7.33,12,Default
1921,2598,5213,304099.25,11.44,36,Closed
1922,2978,13786,511171.85,4.34,36,Active
1923,8445,401,344644.94,14.32,24,Default
1924,8472,1411,571926.85,13.8,48,Default
1925,1390,889,425760.61,11.48,60,Active
1926,9105,7549,203201.14,8.34,60,Default
1927,785,3635,939593.21,13.41,60,Active
1928,3153,5151,246971.68,12.83,24,Active
1929,4903,6111,250885.0,12.68,36,Default
1930,563,6979,868275.41,6.97,60,Default
1931,6794,11422,993766.21,7.39,12,Active
1932,782,9555,65995.77,6.2,60,Active
1933,9690,3670,121785.79,10.32,48,Active
1934,6988,1261,544414.95,10.38,36,Active
1935,3233,11870,119848.48,10.78,24,Active
1936,6425,973,76372.5,10.15,60,Active
1937,2646,10867,529559.51,8.91,60,Active
1938,156,3864,338044.26,8.79,48,Default
1939,2952,2094,128592.33,11.67,36,Closed
1940,6096,11114,298206.12,11.9,60,Default
1941,5968,10096,943024.41,14.63,48,Active
1942,1385,6071,810364.89,3.19,60,Closed
1943,5020,7194,672263.86,7.95,36,Closed
1944,2809,14897,444638.44,6.75,36,Closed
1945,6324,8476,242940.21,14.54,24,Default
1946,7334,6863,10275.37,5.56,48,Active
1947,2586,14320,343115.64,9.58,12,Closed
1948,7715,10205,327779.96,4.6,36,Active
1949,4433,12500,214534.34,13.96,24,Active
1950,1778,12930,269886.96,8.64,12,Closed
1951,3829,10636,579770.95,8.87,24,Default
1952,2089,31,611332.4,4.14,36,Closed
1953,8892,640,70901.98,8.86,36,Default
1954,1229,10354,891514.45,11.19,60,Default
1955,6332,1766,677363.12,9.83,12,Active
1956,2585,5658,574781.52,3.24,60,Default
1957,8222,14490,506744.8,5.05,24,Default
1958,6638,6723,587286.18,13.16,12,Active
1959,6971,4354,793706.05,10.32,36,Default
1960,7130,11990,954993.17,14.78,36,Default
1961,6547,5194,156153.75,11.79,12,Closed
1962,2223,13887,59690.27,7.72,48,Active
1963,4303,3034,935746.98,11.59,60,Active
1964,4960,13134,793252.98,7.18,24,Closed
1965,8254,2635,596324.99,13.74,12,Active
1966,5180,2190,475998.43,7.65,36,Closed
1967,5768,8972,636600.05,9.23,12,Default
1968,1505,11746,898564.81,3.16,60,Closed
1969,7839,1693,323265.01,9.61,48,Default
1970,7603,5071,589588.03,5.78,48,Active
1971,5131,9024,540179.86,7.37,12,Default
1972,4375,7225,790854.79,13.66,48,Default
1973,6841,6289,280468.64,4.32,60,Closed
1974,8441,8026,428837.29,5.29,36,Closed
1975,9153,12194,813859.26,5.14,12,Default
1976,3148,12384,637567.27,5.61,12,Active
1977,5641,8542,841496.09,7.86,36,Closed
1978,9742,11269,930507.37,9.18,12,Active
1979,4492,2609,222102.1,8.51,48,Active
1980,9557,3947,11140.18,12.05,12,Active
1981,4681,7678,566673.68,7.25,24,Default
1982,3794,638,36847.57,4.7,48,Closed
1983,7414,3690,253122.38,6.28,36,Closed
1984,993,13235,879438.89,14.93,36,Active
1985,876,10806,587223.43,4.34,36,Default
1986,4615,9176,803026.72,7.68,60,Active
1987,2608,4866,386065.76,3.44,60,Default
1988,4899,12975,815552.94,12.42,24,Active
1989,4231,3349,323667.52,11.88,24,Active
1990,1138,5014,424521.13,4.09,12,Default
1991,1325,7961,920830.91,13.77,24,Active
1992,7362,3821,204290.9,14.2,24,Default
1993,3155,7110,137296.79,9.26,12,Default
1994,3348,4199,815177.98,13.2,24,Active
1995,2599,12407,835396.7,7.41,12,Active
1996,6573,14312,391837.66,6.28,60,Closed
1997,3239,11380,76802.87,5.47,24,Active
1998,1630,9276,783068.01,5.45,12,Active
1999,6979,12875,978610.08,4.75,36,Default
2000,91,6822,407964.06,7.8,60,Default
2001,848,3037,492460.13,6.49,48,Closed
2002,2165,14769,372736.52,7.64,60,Active
2003,6800,8630,360736.66,11.58,48,Default
2004,7866,13502,770921.42,7.53,60,Active
2005,221,155,595548.45,4.4,24,Closed
2006,3109,237,981698.2,9.12,36,Closed
2007,8838,4624,977121.78,6.29,36,Active
2008,3247,940,845760.33,6.86,12,Active
2009,3272,7730,100814.69,11.16,12,Active
2010,5601,12031,120860.88,10.8,48,Closed
2011,4860,3375,677349.82,12.47,12,Closed
2012,9437,12682,359734.3,3.48,48,Closed
2013,4076,5564,944509.29,7.99,12,Closed
2014,1608,3630,786816.46,10.88,12,Default
2015,7888,2723,957743.79,8.57,12,Default
2016,5109,2143,350055.49,8.14,60,Closed
2017,7719,3351,475716.33,8.64,60,Active
2018,3320,11853,520725.62,14.57,12,Closed
2019,6057,2873,189026.7,4.74,24,Active
2020,2223,5868,154538.52,6.22,12,Closed
2021,4304,9047,400563.97,4.34,36,Closed
2022,9076,2835,953299.86,12.96,36,Default
2023,4305,8873,841145.29,3.33,12,Default
2024,5817,9529,82815.94,13.19,60,Active
2025,2250,10805,69151.77,7.83,36,Closed
2026,7014,7266,571547.3,8.92,60,Active
2027,8404,14010,437770.68,5.36,12,Closed
2028,6695,2483,853553.92,8.93,60,Active
2029,5748,5095,490463.4,12.45,36,Closed
2030,942,14043,750017.54,7.65,36,Default
2031,4180,749,384243.32,6.48,24,Default
2032,449,12047,375516.98,3.63,12,Closed
2033,4358,8162,363512.69,10.29,60,Default
2034,5657,14459,190866.61,14.6,48,Default
2035,540,13859,217302.96,3.72,36,Default
2036,8979,7374,102472.86,5.64,60,Closed
2037,7706,177,279993.36,13.12,60,Closed
2038,7838,13408,557893.53,3.99,36,Default
2039,6857,1466,518746.6,5.98,60,Active
2040,1302,9964,546872.51,9.02,48,Default
2041,2334,104,281455.11,9.05,12,Active
2042,5209,2517,423621.14,7.99,12,Closed
2043,7576,9794,891777.66,3.12,36,Active
2044,1819,2944,147927.61,4.58,60,Closed
2045,6869,14074,186662.72,3.45,60,Closed
2046,7827,844,360183.7,8.94,48,Closed
2047,6012,4598,354988.03,9.83,24,Default
2048,1129,13768,359245.1,13.7,12,Default
2049,3816,5125,140062.07,5.59,60,Active
2050,1212,3889,751361.84,5.48,36,Closed
2051,3718,14320,888143.18,6.87,24,Closed
2052,6695,6008,836914.13,10.86,12,Active
2053,4503,10727,542418.22,5.41,60,Closed
2054,8126,5779,691143.51,6.04,24,Default
2055,5635,4733,217894.95,12.85,12,Closed
2056,2703,14757,179556.56,6.46,36,Closed
2057,6532,6349,282713.92,12.83,48,Active
2058,7185,4091,276355.1,11.9,24,Closed
2059,9323,3955,504994.76,3.39,48,Default
2060,8009,7366,813219.25,11.17,60,Default
2061,9248,11013,569232.52,13.05,60,Active
2062,9721,8143,573132.69,14.38,48,Closed
2063,4050,13486,224030.43,11.25,60,Closed
2064,8655,5071,619080.24,4.74,60,Default
2065,8207,2379,916319.5,5.84,24,Default
2066,6967,1810,768771.8,6.92,48,Active
2067,7583,8276,350333.31,4.19,36,Closed
2068,3208,4267,361003.47,9.19,12,Default
2069,3090,2038,795086.89,6.25,48,Default
2070,1522,567,89426.95,10.73,36,Default
2071,8938,11545,630131.63,7.42,60,Closed
2072,6823,6952,633949.76,4.52,36,Default
2073,744,6071,130068.78,6.96,60,Active
2074,7091,2385,224123.15,3.04,60,Default
2075,9666,4438,780771.64,7.55,60,Active
2076,478,1829,125754.52,7.13,36,Active
2077,8183,14282,820552.54,3.14,60,Default
2078,1522,9667,48479.43,10.7,24,Active
2079,8478,1528,876464.48,7.28,12,Closed
2080,8355,9883,54262.52,9.73,36,Active
2081,8808,14057,119241.05,4.27,24,Default
2082,4125,10227,775166.58,5.87,12,Active
2083,4931,6550,412847.56,10.55,24,Active
2084,7687,3987,931096.13,4.35,60,Closed
2085,8561,1431,450403.36,6.39,24,Active
2086,9357,158,442556.57,13.81,12,Closed
2087,8934,11217,420751.39,6.24,12,Closed
2088,5078,8332,572589.89,4.37,36,Default
2089,495,14550,230505.09,9.47,60,Closed
2090,1618,11380,282123.44,14.75,48,Closed
2091,2621,3623,948507.28,4.86,36,Default
2092,9939,683,888654.37,7.49,24,Closed
2093,2744,3018,481106.65,14.43,36,Closed
2094,1695,8799,419706.23,9.68,60,Active
2095,2555,2930,537473.71,13.44,48,Active
2096,5343,8511,492660.83,6.06,60,Closed
2097,7069,4391,965741.63,10.38,24,Active
2098,2675,2811,589991.18,9.4,36,Active
2099,4850,13506,896445.75,13.48,60,Default
2100,4887,6744,467070.56,13.96,12,Default
2101,7356,5089,215489.0,8.7,48,Closed
2102,3378,965,203135.24,9.69,60,Closed
2103,8532,7817,516818.14,13.32,12,Closed
2104,5724,4471,894759.17,9.58,48,Default
2105,8244,10389,140152.77,10.87,48,Active
2106,4745,1425,236919.79,11.32,48,Closed
2107,9049,4787,74833.99,6.2,24,Default
2108,2039,8164,220325.15,8.44,36,Active
2109,8340,6795,977159.5,5.61,24,Closed
2110,1457,12473,902787.81,7.03,36,Default
2111,7420,4206,417982.37,13.61,60,Default
2112,1908,10966,634626.59,14.67,48,Default
2113,7196,2594,248187.98,9.55,24,Closed
2114,7338,55,14226.31,9.54,24,Default
2115,8048,7859,369089.21,14.59,24,Closed
2116,222,11140,513356.14,7.92,24,Default
2117,3199,7834,439717.15,13.59,60,Closed
2118,3721,4957,906600.59,10.52,36,Closed
2119,8197,8832,318042.04,11.33,36,Default
2120,3931,5110,471344.36,5.35,24,Active
2121,2647,4182,585557.86,13.11,60,Default
2122,8006,13788,845193.02,14.88,48,Closed
2123,8726,2256,959238.06,9.31,48,Default
2124,6056,8005,372325.57,13.07,60,Active
2125,5908,685,745234.25,9.61,36,Closed
2126,1281,3474,669752.14,14.46,36,Closed
2127,2439,5132,406005.2,4.83,24,Default
2128,5972,14694,706319.2,9.57,24,Active
2129,8645,1377,177717.04,14.0,12,Default
2130,7359,1897,881751.0,10.26,60,Closed
2131,9244,13562,264681.15,12.98,60,Default
2132,903,13648,38838.55,6.62,60,Active
2133,7103,124,707954.86,12.71,48,Closed
2134,6834,14183,675423.96,12.17,48,Closed
2135,2435,6481,387881.22,4.74,12,Default
2136,5692,10396,381104.75,11.44,36,Active
2137,3179,10343,46510.65,11.66,48,Default
2138,1718,9162,798663.19,11.77,12,Default
2139,8571,12825,468933.99,5.19,12,Closed
2140,8329,2522,698085.81,11.6,48,Closed
2141,1886,14426,944378.83,8.91,36,Default
2142,2837,7457,821625.18,10.1,48,Active
2143,8263,6068,304320.21,5.67,60,Default
2144,9624,379,511465.85,13.88,12,Default
2145,4237,2243,529954.84,12.86,48,Active
2146,3216,9322,366089.7,13.38,24,Default
2147,256,14912,473678.18,15.0,48,Active
2148,7936,10805,628248.7,4.1,48,Default
2149,1534,3196,836051.3,11.39,48,Default
2150,8643,3257,375953.95,14.29,60,Active
2151,2972,9975,884020.23,6.34,12,Default
2152,2126,13334,276297.39,3.92,36,Active
2153,5759,13623,582202.14,7.92,60,Active
2154,3382,1385,333149.88,5.33,36,Active
2155,4926,2813,376843.4,4.21,12,Default
2156,3313,2689,19921.27,10.46,24,Active
2157,2663,13473,578858.46,10.74,36,Active
2158,9238,4083,579762.51,5.07,48,Default
2159,4369,5496,121247.82,4.96,36,Closed
2160,2064,8917,877797.74,12.03,48,Default
2161,7378,1420,962175.23,10.47,12,Active
2162,3143,462,916508.16,12.59,12,Active
2163,4884,11986,545678.97,13.28,12,Active
2164,8858,5581,908705.83,9.65,24,Active
2165,7141,2033,193648.93,6.35,24,Default
2166,6359,9176,527308.54,12.66,24,Default
2167,8742,12645,79980.14,6.94,36,Active
2168,7590,14708,345630.34,12.64,36,Active
2169,2497,7927,885265.66,12.11,60,Closed
2170,3496,5370,172211.3,6.35,48,Active
2171,5885,14228,359765.29,7.14,48,Active
2172,467,7591,585643.95,12.47,60,Closed
2173,6485,6915,378772.61,8.83,48,Default
2174,6223,2029,793062.57,6.94,60,Closed
2175,4684,8545,807005.74,8.51,12,Closed
2176,1256,13669,669909.45,3.5,60,Active
2177,7037,9637,840048.05,14.13,12,Default
2178,6869,10168,792374.48,14.54,60,Active
2179,7553,3697,639123.69,4.16,24,Closed
2180,5018,6882,943711.1,4.91,60,Active
2181,3569,6868,895836.78,6.24,12,Active
2182,7740,2229,881087.83,12.19,12,Closed
2183,9931,7179,731206.6,5.58,12,Active
2184,3594,10982,984637.5,6.26,60,Default
2185,9268,7823,528768.99,9.06,36,Default
2186,5892,4869,862706.37,10.03,48,Active
2187,3087,3763,892981.65,12.99,60,Default
2188,7278,7467,712515.19,8.9,24,Active
2189,5870,357,570674.27,12.64,60,Closed
2190,6516,11953,986331.42,14.64,36,Closed
2191,3085,2617,458884.41,7.78,60,Closed
2192,3560,2193,293237.53,7.44,60,Default
2193,2980,5121,702521.4,5.75,60,Active
2194,3602,11308,587073.5,5.22,36,Active
2195,9070,13828,407372.21,10.72,36,Active
2196,9440,13032,678937.37,6.67,24,Default
2197,4593,2524,217963.2,9.33,12,Active
2198,8728,6750,674587.88,5.16,12,Active
2199,9356,14942,437453.54,4.2,24,Active
2200,6977,7327,133696.56,7.14,36,Active
2201,5058,498,227821.86,8.99,60,Default
2202,2074,13421,250132.42,9.61,36,Default
2203,9994,9059,649432.33,7.15,12,Default
2204,8509,5652,533631.46,5.8,12,Closed
2205,6414,7369,722885.42,5.41,36,Default
2206,926,11898,921404.77,5.48,60,Default
2207,1922,11278,386809.04,10.23,24,Active
2208,4495,2806,838877.92,12.03,36,Active
2209,1589,5425,800304.78,10.9,36,Default
2210,3861,14737,18119.15,7.26,12,Closed
2211,8058,6610,145163.07,7.57,60,Default
2212,3673,1389,647534.03,13.23,48,Default
2213,8736,92,792697.63,13.62,48,Closed
2214,5367,4050,958960.12,9.58,12,Default
2215,3762,8564,221340.02,7.47,60,Closed
2216,9699,2423,463469.36,4.32,12,Active
2217,4206,4018,138760.01,12.05,12,Closed
2218,7909,6205,370474.34,3.37,12,Active
2219,201,13271,530082.98,12.71,24,Active
2220,3090,12983,325978.44,3.16,24,Default
2221,9931,2326,376998.06,14.08,36,Default
2222,6797,10128,906747.83,12.86,36,Closed
2223,3342,12116,610220.22,10.17,60,Active
2224,2260,1478,981347.89,10.71,24,Active
2225,9262,10764,620362.78,7.74,48,Active
2226,2888,2492,454374.64,6.28,48,Active
2227,4006,1437,117694.98,4.04,12,Closed
2228,5609,14876,430928.79,4.48,48,Active
2229,6063,992,686225.67,8.97,48,Default
2230,8179,10473,151205.59,10.09,36,Active
2231,8248,11248,590855.22,12.03,60,Closed
2232,5581,5812,378230.61,7.73,48,Default
2233,158,13066,226059.44,8.94,24,Closed
2234,925,2926,155697.28,7.37,12,Default
2235,2057,8747,43170.53,6.86,24,Closed
2236,8648,12451,229700.61,3.55,60,Default
2237,9091,2003,920024.56,4.05,36,Default
2238,4439,11784,631502.84,8.68,36,Closed
2239,4384,595,982463.57,9.65,24,Default
2240,6441,2271,26115.69,14.38,60,Closed
2241,743,4476,84150.36,3.91,24,Active
2242,8425,2654,629717.72,13.81,48,Default
2243,5259,2266,818961.9,9.47,48,Default
2244,9239,3138,321669.28,14.06,24,Active
2245,2829,7868,238853.86,3.45,48,Default
2246,5091,8878,869319.13,4.7,24,Default
2247,325,13378,504454.69,8.4,60,Active
2248,6761,6143,121168.85,13.65,60,Active
2249,2090,900,116251.73,6.96,36,Default
2250,2975,13367,890570.92,9.04,48,Closed
2251,3869,13340,252743.35,6.81,12,Active
2252,692,8346,424203.21,11.19,48,Active
2253,6046,328,61056.75,7.61,12,Default
2254,9117,12176,656384.95,6.02,60,Closed
2255,1516,8925,191452.87,14.5,12,Active
2256,8219,4173,849913.62,6.85,24,Active
2257,5011,14343,59371.65,10.43,24,Active
2258,8231,5353,522850.13,13.25,24,Closed
2259,7496,3318,462597.49,6.72,36,Active
2260,7467,1205,163758.63,8.66,60,Default
2261,1443,11705,589530.12,14.78,24,Closed
2262,6663,8539,89065.53,9.02,36,Default
2263,4488,4851,465298.68,7.71,12,Closed
2264,2990,5197,905362.18,5.22,12,Active
2265,8530,4532,104742.91,14.86,24,Default
2266,5756,3692,85251.42,5.31,48,Default
2267,1726,2690,852704.86,9.8,36,Closed
2268,8264,1650,215267.43,13.84,48,Closed
2269,7894,8381,145717.1,14.57,12,Closed
2270,8127,14589,833635.78,14.52,24,Active
2271,5521,7581,414236.59,5.46,12,Active
2272,3429,13102,929032.64,10.75,36,Default
2273,8662,14884,887741.42,3.36,60,Closed
2274,4260,4619,578251.0,7.2,36,Closed
2275,2781,1957,707377.34,10.26,24,Closed
2276,821,4784,156558.64,11.12,12,Closed
2277,7973,4493,579770.75,5.83,48,Closed
2278,3396,5886,317795.94,11.33,12,Default
2279,1771,7466,967010.04,8.89,60,Active
2280,4819,10282,799554.25,10.35,36,Closed
2281,5076,6184,686474.99,8.56,60,Active
2282,3772,6669,735383.37,6.72,60,Default
2283,9513,4801,480263.95,12.79,48,Closed
2284,8671,5984,150906.08,8.34,48,Closed
2285,9068,12280,237181.85,14.52,12,Closed
2286,83,12754,555631.33,11.41,12,Default
2287,3396,14115,490065.15,7.49,24,Default
2288,1091,1267,80034.56,7.0,48,Default
2289,8577,8311,618744.9,9.88,36,Default
2290,7166,13572,150109.87,10.96,12,Active
2291,5142,14159,383389.29,14.19,24,Closed
2292,725,14470,140704.32,4.84,48,Default
2293,8777,9632,546626.97,10.94,24,Default
2294,6766,14980,176422.52,12.24,12,Active
2295,7310,12425,768261.85,7.03,48,Default
2296,9436,10465,947966.59,6.16,36,Active
2297,8538,1449,701541.65,9.44,12,Active
2298,4751,9793,647437.23,11.29,24,Closed
2299,8650,10495,392079.82,7.95,48,Closed
2300,701,13230,166686.29,12.57,36,Active
2301,4340,3779,680491.89,12.39,48,Closed
2302,979,12595,547480.44,5.15,12,Default
2303,4808,11324,217748.46,8.88,12,Active
2304,6227,14827,947125.57,4.24,24,Active
2305,8637,5101,159064.69,4.15,48,Active
2306,5687,1088,587652.94,7.47,12,Default
2307,1201,3716,898582.46,7.97,12,Default
2308,8815,2998,534864.88,12.52,36,Default
2309,8152,11401,423600.95,4.7,60,Closed
2310,9605,11039,887471.74,14.66,36,Default
2311,2753,9245,257108.13,5.38,12,Closed
2312,7852,12772,523508.88,13.12,60,Closed
2313,5878,14207,14416.81,4.86,12,Closed
2314,6075,4929,42448.04,11.65,24,Active
2315,2197,971,182386.11,13.2,60,Active
2316,370,10834,711677.25,11.48,36,Default
2317,9661,1150,99031.4,14.59,48,Default
2318,3355,8133,122560.68,5.6,48,Default
2319,5110,2117,580447.37,3.68,48,Default
2320,9846,5564,919379.6,13.68,60,Default
2321,9585,4226,774553.75,8.0,12,Closed
2322,1479,12178,388089.95,14.17,60,Active
2323,409,14287,128390.16,12.36,36,Active
2324,9963,8411,659792.75,4.64,36,Closed
2325,877,674,401992.36,8.01,12,Active
2326,1392,5762,800703.48,14.93,24,Active
2327,4651,2916,330632.92,13.06,24,Active
2328,8788,8727,409660.8,3.3,36,Active
2329,7596,61,577148.0,6.25,36,Closed
2330,7173,9518,716094.73,8.92,24,Default
2331,5296,9418,324605.87,6.84,24,Default
2332,9254,13407,261525.31,14.68,24,Closed
2333,6205,4545,747425.94,3.29,24,Closed
2334,2430,6462,110998.82,10.01,36,Default
2335,9391,8598,327797.95,13.18,60,Default
2336,3760,14678,37448.87,14.56,24,Active
2337,340,4925,975449.51,12.89,36,Default
2338,2357,14485,318579.05,6.95,60,Active
2339,9216,2375,648351.41,12.87,60,Closed
2340,9453,4518,688088.17,14.77,60,Closed
2341,5351,1475,973543.64,13.36,36,Active
2342,3476,11822,804392.37,10.02,36,Default
2343,3667,2663,751084.73,8.5,12,Active
2344,5224,3169,501723.91,12.7,12,Closed
2345,5367,483,666301.69,7.64,60,Closed
2346,8415,7801,381465.9,6.8,60,Active
2347,3147,12992,734383.18,6.72,60,Default
2348,6400,6098,892022.48,7.05,12,Default
2349,9968,5276,671068.79,6.86,36,Active
2350,9771,8978,373394.08,13.65,24,Active
2351,504,8612,460369.64,12.05,48,Closed
2352,9486,11640,344569.02,11.5,36,Active
2353,6024,6205,722982.95,11.38,48,Active
2354,3689,13134,830451.77,11.25,12,Default
2355,9513,6950,919891.99,11.05,24,Closed
2356,7189,9368,101566.74,11.78,60,Closed
2357,1544,5473,316374.22,11.88,24,Default
2358,4669,8173,476465.38,10.75,60,Active
2359,5919,4119,641928.65,6.06,12,Active
2360,9801,11149,951962.05,14.0,24,Active
2361,5520,9741,478133.09,13.82,48,Closed
2362,2915,12719,468596.72,9.78,60,Active
2363,2646,7073,761344.35,11.4,24,Active
2364,7911,1599,559843.06,13.88,60,Active
2365,4859,3038,282120.81,12.46,36,Default
2366,6960,6400,499801.23,7.57,48,Default
2367,4999,5428,413217.33,9.26,48,Default
2368,6046,13471,653831.03,6.67,36,Active
2369,2503,1988,355780.09,10.4,48,Default
2370,9533,8862,115482.38,8.62,36,Active
2371,4098,6876,483310.01,8.11,48,Active
2372,9412,3043,299076.73,14.9,12,Default
2373,6781,4525,943954.83,8.54,36,Closed
2374,4677,7632,314402.44,4.08,60,Closed
2375,4490,507,31925.16,6.62,24,Active
2376,3582,1602,776993.07,4.79,48,Default
2377,5450,14977,783465.41,6.63,60,Active
2378,8316,134,21119.94,9.57,36,Active
2379,1807,2865,752475.45,14.85,24,Default
2380,422,10489,771536.54,10.48,12,Closed
2381,9612,9406,753096.88,13.93,12,Default
2382,8279,7391,574364.87,6.88,24,Default
2383,2501,7027,72151.36,7.19,12,Closed
2384,8549,7999,921674.04,10.1,48,Active
2385,9034,6775,885122.26,14.44,48,Active
2386,4324,474,225818.2,4.52,36,Default
2387,6399,14573,747931.2,3.47,12,Default
2388,2254,7475,995796.23,8.9,24,Active
2389,8550,4018,325000.01,3.4,12,Default
2390,3093,12358,195039.11,8.78,24,Default
2391,6292,9898,297238.97,8.99,60,Active
2392,9574,3500,926525.78,9.2,24,Closed
2393,5636,4084,289154.94,11.91,48,Active
2394,6669,9170,927444.98,14.85,36,Closed
2395,4709,3270,72058.68,12.77,36,Closed
2396,8356,4750,503494.26,12.69,12,Default
2397,39,5184,211529.04,9.64,48,Active
2398,1792,7298,452221.82,5.65,60,Default
2399,6725,10275,911973.32,9.24,12,Active
2400,7156,4322,468719.18,4.65,60,Default
2401,9245,12115,538580.08,8.22,24,Closed
2402,2070,13495,837609.15,10.21,36,Active
2403,7028,14293,192348.0,11.12,48,Active
2404,8377,5551,256312.33,8.14,36,Closed
2405,3647,5478,316798.49,12.56,48,Closed
2406,3703,3294,25162.96,4.96,36,Active
2407,9943,12016,918127.44,5.8,24,Default
2408,8853,509,700659.04,12.56,12,Default
2409,5494,14021,127259.68,3.7,48,Default
2410,4398,1176,741179.49,8.83,24,Closed
2411,3549,10342,588244.04,5.65,12,Closed
2412,9003,2263,196403.4,4.85,24,Closed
2413,1599,7239,930955.99,10.81,24,Closed
2414,7672,11347,282786.83,11.9,24,Default
2415,7280,9064,243626.32,8.57,60,Active
2416,8734,11919,516611.73,10.23,36,Default
2417,2384,6202,766205.69,13.65,12,Active
2418,7062,7685,86701.39,5.33,12,Active
2419,3842,3302,378124.91,5.13,60,Closed
2420,3517,12181,355859.43,5.23,12,Default
2421,7875,1326,769524.62,12.34,60,Active
2422,4166,5856,360741.66,6.07,24,Active
2423,2629,14771,947729.8,9.37,48,Closed
2424,8475,4099,583565.92,9.24,60,Default
2425,7818,8116,358988.73,6.13,48,Active
2426,9127,14367,852422.23,13.1,48,Default
2427,7454,13270,461643.56,7.75,12,Default
2428,5315,10479,234706.79,12.02,48,Active
2429,9440,1240,530404.0,13.02,24,Closed
2430,3921,7860,993073.24,5.9,24,Active
2431,7955,13646,605259.03,4.78,12,Closed
2432,4262,13322,683662.45,9.14,60,Default
2433,8385,11771,895492.57,10.09,24,Active
2434,8238,3553,16380.62,9.01,48,Default
2435,1552,10789,346005.93,4.8,48,Closed
2436,6904,10336,88056.5,9.56,48,Default
2437,5524,2160,352753.22,8.2,48,Default
2438,1260,10212,75362.07,10.77,12,Closed
2439,2933,7721,424761.03,7.11,24,Closed
2440,4776,14407,878539.37,13.6,36,Default
2441,9896,1118,81174.44,10.16,24,Active
2442,1805,12423,188916.93,7.83,48,Default
2443,7101,5828,196521.36,9.72,60,Closed
2444,4131,3976,893596.84,4.81,36,Default
2445,7380,7195,230829.21,9.33,36,Closed
2446,1127,4711,233434.54,14.79,36,Default
2447,9330,7762,513797.21,6.88,36,Active
2448,5457,10481,116516.42,12.27,12,Active
2449,6521,12202,445723.65,9.21,24,Closed
2450,1524,8482,877919.8,9.94,60,Default
2451,6726,8399,328267.53,10.91,36,Closed
2452,7800,3123,68459.46,9.9,36,Closed
