repayment_id,loan_id,principal_paid,interest_paid,payment_date,late_days
16914,262,1483.75,903.58,2025-03-19,39
16915,94,1027.59,111.85,2022-04-29,41
16916,311,2005.78,723.56,2024-04-03,43
16917,1385,3487.52,792.92,2022-10-05,5
16918,964,4778.34,841.48,2026-04-27,23
16919,916,4255.57,917.91,2024-03-04,18
16920,1763,2176.86,325.45,2024-01-05,32
16921,76,4991.71,941.57,2024-10-07,31
16922,2112,3312.06,563.45,2023-03-22,2
16923,406,2990.06,768.07,2022-09-05,32
16924,1636,4030.27,987.0,2022-02-05,44
16925,2408,4123.83,93.22,2021-07-16,60
16926,2354,3968.86,543.85,2026-02-02,3
16927,166,4528.87,893.92,2023-01-09,16
16928,973,2434.0,190.53,2025-09-02,38
16929,1510,410.67,805.53,2022-01-16,42
16930,2379,902.69,671.98,2023-06-11,15
16931,625,1555.17,135.63,2024-10-10,18
16932,782,3455.38,210.45,2022-06-26,42
16933,328,2140.7,349.22,2022-07-05,20
16934,1974,4959.29,438.6,2022-07-06,29
16935,2002,2057.64,458.5,2022-03-03,28
16936,641,437.07,161.9,2025-04-04,23
16937,1321,4321.77,254.46,2021-07-14,14
16938,1281,993.01,428.03,2025-12-14,20
16939,2865,2518.75,526.42,2025-12-12,32
16940,1828,3095.52,591.74,2023-08-14,53
16941,1515,341.87,573.32,2024-03-08,36
16942,1082,1608.31,205.15,2024-07-30,52
16943,1668,173.81,857.4,2022-03-27,51
16944,2601,1917.47,861.04,2023-11-12,6
16945,2515,336.43,816.21,2024-04-01,8
16946,1549,4474.17,305.64,2025-10-17,55
16947,1545,1993.8,757.96,2022-01-03,20
16948,2830,4601.21,137.85,2026-05-25,38
16949,217,2718.83,745.27,2024-12-14,12
16950,2875,3220.72,679.68,2026-02-11,51
16951,2692,2355.71,389.68,2022-02-06,16
16952,2608,4108.43,290.59,2022-05-11,6
16953,632,3516.61,318.5,2023-12-02,30
16954,167,2987.12,644.94,2023-10-13,16
16955,432,4967.66,220.84,2022-09-19,34
16956,2738,1760.66,740.81,2023-06-04,42
16957,1280,1247.33,89.54,2024-03-05,48
16958,1771,1555.72,59.07,2023-01-12,37
16959,1581,1179.14,237.19,2024-12-09,31
16960,1034,3780.81,917.46,2026-04-10,29
16961,2663,4306.41,646.37,2024-06-10,37
16962,580,1989.52,725.75,2026-06-16,9
16963,398,1935.39,722.07,2023-04-23,18
16964,1056,3138.04,785.76,2024-05-06,11
16965,16,861.78,48.68,2023-04-16,21
16966,2079,2277.16,270.95,2026-02-22,16
16967,2138,674.97,86.74,2025-09-08,49
16968,343,692.67,703.62,2022-06-02,43
16969,25,1877.12,192.87,2025-07-03,34
16970,1297,753.77,614.5,2022-09-15,28
16971,44,4840.9,87.11,2023-04-04,11
16972,658,1055.97,900.51,2024-04-17,27
16973,795,3886.6,506.97,2021-11-14,3
16974,573,1857.07,347.88,2023-03-26,53
16975,1246,1804.85,183.54,2023-04-21,36
16976,1017,2844.88,79.32,2022-03-20,34
16977,624,3380.38,835.7,2024-02-23,18
16978,1569,1359.69,942.54,2025-07-27,1
16979,105,4136.36,748.92,2025-07-17,45
16980,2612,4767.34,954.85,2024-08-24,7
16981,2080,2431.34,247.81,2026-04-13,9
16982,332,3954.12,132.66,2026-03-13,14
16983,2519,1945.52,734.49,2021-09-19,37
16984,2595,2418.1,790.48,2024-07-06,2
16985,404,2276.32,250.29,2022-06-14,42
16986,1403,3634.92,391.98,2025-05-04,60
16987,749,4827.95,128.49,2024-01-02,50
16988,821,233.58,440.52,2025-12-10,11
16989,1199,1226.87,509.13,2024-05-10,60
16990,2241,3947.63,327.08,2021-10-24,7
16991,2314,3715.88,603.42,2022-01-26,47
16992,1653,1780.52,227.59,2023-07-01,18
16993,2521,2570.11,560.3,2023-08-09,27
16994,231,1305.14,990.25,2022-06-22,43
16995,2737,456.21,792.45,2022-06-26,19
16996,399,3009.87,489.1,2022-03-31,0
16997,575,3057.4,989.6,2025-12-30,23
16998,2779,980.47,404.34,2021-09-01,54
16999,1277,3077.68,750.77,2026-02-01,57
17000,843,494.79,53.38,2022-11-03,40
17001,2285,4381.92,240.31,2025-10-29,56
17002,913,4829.43,123.32,2022-08-16,60
17003,741,123.06,144.22,2024-07-17,39
17004,632,2193.41,163.81,2022-03-26,31
17005,1674,2655.38,960.3,2025-07-26,22
17006,2067,4812.8,798.16,2022-12-17,32
17007,1551,2235.02,292.23,2023-01-06,21
17008,2243,1409.37,436.64,2024-04-02,13
17009,1230,3512.61,116.25,2022-09-22,57
17010,1361,4015.11,58.33,2021-12-06,40
17011,942,3852.96,607.96,2021-10-07,35
17012,652,194.43,682.0,2026-01-01,29
17013,338,4707.66,147.56,2022-12-30,2
17014,2700,1608.54,894.34,2021-11-26,2
17015,1495,4279.29,555.37,2026-02-07,38
17016,2981,1058.82,294.38,2022-04-11,17
17017,1388,1822.87,789.91,2022-09-03,13
17018,2641,1842.42,245.52,2025-11-26,27
17019,442,4523.21,433.38,2023-12-22,55
17020,828,3069.67,707.08,2025-06-30,28
17021,48,3481.38,290.58,2022-08-30,18
17022,2009,4334.63,485.66,2026-01-29,56
17023,2289,220.42,277.32,2026-04-07,5
17024,2347,2808.42,99.64,2025-11-07,1
17025,1157,443.38,498.41,2023-09-05,12
17026,1709,1390.19,889.05,2024-06-18,8
17027,1774,3970.92,880.66,2025-02-21,12
17028,907,3091.06,952.47,2023-03-25,19
17029,777,438.7,229.98,2021-08-26,24
17030,1880,3481.31,874.4,2024-04-25,20
17031,1578,3341.85,504.6,2023-10-23,47
17032,12,4541.93,870.53,2026-04-30,25
17033,2746,940.96,713.56,2024-07-14,31
17034,1657,4983.96,861.44,2023-03-26,14
17035,2660,408.05,99.19,2026-05-10,50
17036,436,981.08,33.79,2025-08-30,37
17037,109,3388.6,127.81,2022-03-09,17
17038,247,3571.6,467.37,2022-11-30,44
17039,50,3164.13,580.33,2026-02-03,25
17040,1620,2743.89,613.42,2022-03-16,7
17041,2836,4193.92,608.54,2022-11-07,42
17042,888,1368.19,749.84,2025-12-01,46
17043,1290,2203.92,821.94,2024-05-29,6
17044,939,920.92,781.26,2021-09-25,28
17045,1322,632.93,881.69,2025-11-22,25
17046,2597,3876.93,469.28,2021-10-01,53
17047,2885,1611.87,107.2,2026-03-29,20
17048,1660,4813.69,986.41,2023-06-03,2
17049,2281,2538.28,515.24,2026-03-27,37
17050,1961,2097.94,341.03,2026-06-26,41
17051,471,1811.19,902.18,2025-08-27,50
17052,1357,382.25,223.66,2024-01-16,44
17053,489,4394.67,353.78,2025-08-31,55
17054,2429,3284.62,336.42,2024-07-27,36
17055,947,885.87,988.31,2025-10-04,35
17056,1822,3096.64,575.19,2022-10-30,20
17057,1965,3968.76,763.43,2025-11-21,23
17058,645,1847.33,122.52,2022-06-05,53
17059,761,664.59,803.73,2025-02-14,23
17060,1917,103.13,875.58,2023-01-12,54
17061,361,3112.07,94.73,2022-11-13,42
17062,2377,3768.02,804.78,2025-11-09,22
17063,1954,4568.94,572.16,2024-01-26,29
17064,630,2105.0,164.02,2025-08-01,57
17065,2396,2910.54,957.17,2025-06-02,14
17066,306,2585.25,957.94,2021-08-11,33
17067,476,2235.38,111.97,2023-12-14,50
17068,1907,3760.06,78.81,2024-12-17,35
17069,2314,4856.51,240.66,2024-06-10,30
17070,1353,4286.85,149.52,2021-10-04,17
17071,1658,3840.61,316.07,2022-07-21,41
17072,1439,4069.01,610.51,2026-06-15,15
17073,2484,1727.06,279.2,2025-10-01,41
17074,14,3704.49,346.97,2023-09-27,2
17075,2537,763.46,111.64,2026-03-28,41
17076,271,2884.51,238.22,2025-09-20,40
17077,1756,872.85,485.45,2022-11-26,49
17078,1950,390.17,945.43,2022-02-10,17
17079,213,4906.45,520.04,2025-03-13,3
17080,105,3101.41,983.47,2026-06-01,14
17081,1059,2638.64,331.54,2023-11-06,25
17082,330,1860.19,603.69,2025-12-19,2
17083,464,2235.84,739.14,2026-04-12,15
17084,718,4971.42,63.29,2026-05-24,59
17085,223,1677.83,463.45,2023-04-24,51
17086,2375,977.45,191.27,2022-08-14,38
17087,391,2258.83,379.36,2024-02-13,5
17088,238,4077.15,687.51,2022-01-27,52
17089,1780,1617.51,243.07,2022-11-25,33
17090,2153,2268.71,447.26,2024-12-25,44
17091,1126,1537.64,519.72,2025-04-20,11
17092,1291,475.68,230.08,2024-07-30,29
17093,2747,432.47,84.18,2025-04-10,36
17094,2213,4140.71,794.54,2026-06-01,28
17095,2815,2745.92,87.95,2024-04-14,23
17096,1816,3912.12,937.3,2025-01-23,48
17097,1506,4173.43,723.3,2025-02-07,11
17098,2989,1450.55,670.41,2021-09-29,50
17099,145,4465.0,20.47,2025-08-04,49
17100,623,4243.57,732.44,2026-06-06,15
17101,862,232.78,542.87,2022-09-22,8
17102,647,4129.89,909.73,2024-06-09,21
17103,2545,3635.7,120.47,2025-07-27,20
17104,21,2719.16,526.01,2023-08-15,55
17105,751,4189.39,742.97,2022-11-08,44
17106,2952,575.53,761.41,2025-04-26,47
17107,829,455.98,861.15,2026-05-17,25
17108,1759,3940.32,751.82,2021-08-30,7
17109,568,1706.2,878.77,2025-01-20,13
17110,2845,119.29,609.49,2024-11-19,43
17111,1728,4720.11,841.61,2023-07-04,33
17112,222,712.93,320.37,2024-12-17,55
17113,384,3824.93,872.12,2025-11-25,17
17114,437,1838.2,176.78,2024-06-23,6
17115,1694,4255.19,23.78,2021-12-04,16
17116,698,3961.85,462.28,2023-08-21,55
17117,964,3442.74,746.35,2021-09-25,53
17118,2330,4163.59,721.46,2025-02-27,59
17119,1756,2019.57,295.08,2024-08-20,5
17120,866,3037.94,623.73,2022-12-07,40
17121,1140,1621.3,421.77,2026-06-01,10
17122,1801,2559.97,288.65,2025-11-11,31
17123,492,1843.46,985.36,2023-03-08,55
17124,2514,1027.24,647.76,2022-07-17,35
17125,2960,3336.9,353.28,2024-05-10,5
17126,1464,2238.95,486.11,2025-02-24,30
17127,603,3580.77,144.44,2022-12-24,51
17128,2146,3637.35,406.95,2023-05-16,20
17129,2286,1227.6,752.54,2025-03-31,48
17130,1875,633.85,174.92,2025-07-04,53
17131,2988,2877.28,95.31,2026-01-09,54
17132,251,4331.27,453.6,2023-05-19,56
17133,1005,4891.61,593.0,2023-12-04,5
17134,1884,3219.42,928.62,2024-04-04,40
17135,833,3731.79,761.52,2025-11-03,21
17136,1763,1874.02,561.92,2025-08-27,36
17137,811,2225.06,919.66,2021-08-06,55
17138,1345,1516.79,860.06,2026-06-25,6
17139,350,194.67,427.47,2025-08-09,14
17140,86,4314.29,717.0,2024-07-20,56
17141,2845,201.53,533.94,2025-06-07,1
17142,2781,4765.62,519.27,2023-04-16,50
17143,383,4227.2,634.98,2024-10-19,5
17144,1629,3209.52,178.34,2023-10-22,2
17145,1288,972.65,668.07,2025-08-14,23
17146,146,2756.19,156.27,2022-06-07,1
17147,2546,2846.89,368.01,2023-11-01,3
17148,655,1417.41,193.66,2021-11-28,43
17149,1564,3177.53,923.71,2024-08-06,9
17150,105,3840.08,773.67,2024-05-23,60
17151,2386,1596.6,736.67,2022-05-20,6
17152,2518,4652.06,471.42,2024-08-16,2
17153,2154,1144.94,964.43,2022-02-17,56
17154,2133,643.39,646.74,2023-05-12,12
17155,2815,1286.31,36.44,2023-02-18,37
17156,2385,1510.06,54.78,2022-12-27,58
17157,2381,2320.39,256.08,2022-08-08,31
17158,817,4848.83,292.73,2024-10-05,38
17159,2103,1718.34,103.74,2024-01-30,50
17160,2674,4582.93,372.48,2023-01-30,27
17161,2111,3423.81,772.37,2022-11-23,18
17162,901,2260.84,883.09,2024-07-15,8
17163,1,3045.79,807.1,2024-05-10,37
17164,2094,4524.56,726.91,2025-11-02,27
17165,2818,1018.57,336.52,2021-08-31,58
17166,997,1875.22,306.75,2026-02-14,36
17167,1259,288.97,60.97,2022-09-22,22
17168,2774,3681.08,677.19,2025-09-13,9
17169,531,4987.39,110.9,2025-06-13,5
17170,2221,2300.76,738.75,2023-10-03,60
17171,417,3244.79,951.83,2023-10-13,47
17172,70,3496.98,759.53,2023-04-03,24
17173,249,1297.53,440.74,2026-05-05,8
17174,2796,2350.14,615.8,2021-07-23,32
17175,2732,3961.99,385.8,2023-08-11,23
17176,587,2104.39,442.73,2025-04-11,51
17177,2064,1104.05,258.83,2024-09-25,6
17178,2864,4813.52,279.53,2023-12-04,18
17179,1127,4772.6,272.67,2022-06-26,37
17180,145,2549.01,914.41,2024-12-01,42
17181,45,3340.09,307.59,2023-01-19,44
17182,2797,451.84,452.54,2023-06-24,8
17183,2122,1019.4,128.65,2022-08-19,9
17184,596,3717.66,227.79,2021-06-29,14
17185,2040,366.76,235.03,2025-12-08,58
17186,341,1235.73,804.84,2023-10-15,15
17187,951,3019.22,432.54,2023-01-14,8
17188,1793,2117.83,88.78,2024-11-22,40
17189,932,4096.91,206.15,2025-12-21,28
17190,546,2339.12,748.75,2022-09-02,32
17191,102,3454.48,433.97,2025-04-10,45
17192,1869,4342.68,347.03,2025-08-31,41
17193,823,4208.04,719.37,2025-02-12,50
17194,306,3820.99,951.4,2022-07-10,15
17195,650,922.15,886.53,2022-08-08,26
17196,358,2642.81,512.24,2024-06-01,55
17197,414,882.86,872.76,2025-10-07,16
17198,1671,3827.75,856.33,2022-05-24,35
17199,2998,3573.8,298.08,2022-04-20,36
17200,2970,3291.86,908.69,2025-04-29,4
17201,2758,3330.36,889.71,2022-01-21,37
17202,1090,1035.19,846.13,2023-12-29,2
17203,1458,3296.86,946.01,2026-02-02,52
17204,2507,3916.04,510.79,2025-04-11,11
17205,135,2576.78,298.39,2021-08-20,31
17206,2305,4622.29,106.72,2026-06-22,24
17207,1556,3082.98,659.94,2026-04-17,37
17208,1196,3499.33,586.01,2024-09-25,10
17209,153,3497.26,533.16,2023-03-06,45
17210,581,3924.05,303.02,2024-06-02,21
17211,1600,3421.77,133.79,2023-06-02,22
17212,1422,1200.05,992.9,2024-04-10,39
17213,2557,604.93,385.38,2025-01-22,42
17214,791,1984.13,33.16,2024-07-02,54
17215,1355,3632.59,793.91,2022-07-16,34
17216,2899,2879.64,787.4,2025-01-20,40
17217,151,2056.75,269.02,2025-06-29,13
17218,2046,4314.56,61.73,2023-07-30,5
17219,1654,2228.2,355.14,2024-04-24,24
17220,1991,383.48,785.71,2023-11-29,2
17221,2278,3195.74,663.08,2026-04-17,0
17222,1973,559.55,186.73,2025-10-29,10
17223,223,3575.47,763.75,2026-04-20,40
17224,1252,1953.75,932.97,2022-09-08,35
17225,1830,2945.67,958.91,2026-03-12,50
17226,1019,1339.19,665.17,2022-04-30,23
17227,923,1665.73,460.63,2023-09-30,34
17228,323,3077.87,822.93,2022-06-19,10
17229,16,4189.41,247.53,2023-04-06,0
17230,2361,111.41,531.6,2021-07-18,27
17231,89,3862.95,738.29,2022-11-19,9
17232,2340,1400.51,172.86,2023-08-23,12
17233,1692,303.16,596.05,2023-05-30,30
17234,2155,610.07,72.84,2025-09-04,28
17235,1880,4908.49,942.18,2021-11-14,11
17236,2161,2824.45,950.83,2023-09-18,48
17237,2267,4377.41,875.88,2023-05-29,58
17238,1883,4302.46,208.28,2024-11-11,27
17239,197,4524.06,286.26,2026-05-17,13
17240,2763,872.66,203.06,2024-05-29,56
17241,1451,4393.34,770.38,2026-01-09,47
17242,1266,4046.95,438.54,2025-04-20,43
17243,2753,2113.15,21.28,2023-02-01,54
17244,286,4584.74,356.74,2025-06-08,14
17245,1846,1403.39,437.13,2024-03-03,31
17246,1839,2965.33,493.16,2026-05-08,12
17247,2598,4244.13,785.55,2022-04-15,22
17248,2319,3404.93,696.62,2025-09-22,37
17249,433,2371.42,803.07,2023-04-02,56
17250,1926,2709.05,495.69,2022-09-12,49
17251,1508,999.65,248.68,2022-02-27,17
17252,2353,2763.05,214.8,2022-03-20,38
17253,650,4444.09,364.71,2024-11-13,55
17254,70,1373.09,669.55,2022-10-29,37
17255,1040,4718.05,969.03,2025-04-11,55
17256,2693,2401.32,741.31,2026-02-06,45
17257,6,2180.82,468.12,2023-05-17,13
17258,1577,1769.9,669.78,2026-06-18,58
17259,2876,893.0,994.51,2022-04-26,16
17260,1510,2651.87,245.36,2024-08-18,50
17261,1530,3570.39,618.5,2023-01-14,53
17262,727,1765.57,53.46,2026-05-19,28
17263,1917,2035.04,834.31,2025-08-23,59
17264,288,2980.32,210.12,2022-06-03,33
17265,1297,4981.88,731.98,2021-11-08,49
17266,2748,625.89,559.53,2021-10-22,53
17267,751,4167.27,807.45,2021-12-04,2
17268,1784,3233.81,33.98,2022-06-22,11
17269,1126,3050.03,82.4,2025-05-19,28
17270,2112,3767.13,394.86,2022-11-01,19
17271,2250,2758.43,623.98,2022-05-07,49
17272,1573,3856.66,386.23,2025-02-15,8
17273,1735,2079.9,180.44,2021-10-20,42
17274,1558,3583.57,740.32,2025-02-28,58
17275,2242,879.24,819.38,2022-09-18,57
17276,1352,4113.18,783.34,2021-12-03,41
17277,1308,2280.33,692.91,2025-07-16,44
17278,876,1519.47,420.41,2025-05-12,26
17279,1599,3228.44,171.07,2024-03-31,22
17280,1663,3029.22,613.26,2022-02-24,60
17281,89,3717.25,942.29,2023-12-31,23
17282,2205,2013.29,423.25,2024-08-26,11
17283,2994,1437.06,637.08,2022-09-17,53
17284,615,2065.58,340.92,2022-05-20,9
17285,1015,581.97,472.84,2023-10-19,42
17286,1851,3972.33,932.21,2024-08-28,32
17287,2543,305.15,724.51,2023-04-16,50
17288,2654,975.69,933.63,2026-04-20,9
17289,1030,426.62,695.3,2026-03-20,33
17290,634,3605.41,150.71,2022-12-02,4
17291,1930,4447.58,312.63,2024-04-09,22
17292,2055,3118.16,60.9,2024-08-16,55
17293,341,3285.5,205.06,2024-01-31,16
17294,2751,2455.94,776.72,2023-05-09,57
17295,254,2307.13,127.82,2025-09-16,22
17296,2744,1753.17,500.27,2023-05-25,43
17297,2720,2553.17,586.84,2023-08-06,5
17298,557,4852.98,824.64,2022-04-24,53
17299,493,1452.81,152.66,2023-09-16,9
17300,2824,2506.06,873.83,2025-11-09,0
17301,28,2898.41,366.88,2022-08-12,43
17302,2586,1519.83,158.23,2021-12-18,45
17303,1168,2646.49,97.9,2023-03-30,33
17304,2204,4935.96,962.3,2025-05-23,29
17305,2432,2279.91,205.55,2022-11-18,22
17306,350,1822.7,624.29,2022-06-25,33
17307,2307,3938.42,92.32,2024-09-12,31
17308,838,4081.56,326.83,2022-07-09,7
17309,2673,3158.69,389.16,2023-06-22,57
17310,2831,573.82,148.89,2023-10-31,45
17311,2778,4642.59,791.3,2022-01-01,55
17312,1842,2251.01,536.35,2021-12-02,4
17313,2997,2000.48,299.79,2025-04-28,16
17314,1172,1378.03,808.19,2022-04-12,45
17315,2777,2106.31,471.85,2022-05-06,22
17316,1378,1933.81,699.8,2024-01-12,35
17317,1185,739.15,991.61,2024-02-27,45
17318,38,1902.36,774.84,2021-09-04,41
17319,1855,2474.98,325.95,2022-11-25,4
17320,2362,2205.39,612.18,2025-03-20,46
17321,2613,3193.23,591.6,2025-04-17,37
17322,2927,3179.74,76.94,2022-03-21,35
17323,120,3345.77,515.8,2025-02-07,19
17324,1489,581.21,158.44,2023-05-31,31
17325,398,604.34,807.8,2024-02-05,54
17326,1111,938.74,459.27,2025-07-12,39
17327,2961,2429.93,416.85,2023-10-25,46
17328,2870,1306.36,591.71,2022-05-24,39
17329,2204,2979.89,904.16,2021-12-26,60
17330,1057,4766.87,572.15,2025-04-12,14
17331,184,1090.78,334.91,2023-12-15,33
17332,1092,2930.19,946.18,2023-09-11,60
17333,2584,3766.03,672.06,2025-01-21,47
17334,1490,4453.82,655.68,2023-05-04,44
17335,449,1057.84,535.99,2021-11-04,29
17336,565,3625.07,900.7,2025-11-03,21
17337,106,654.13,588.17,2024-03-06,44
17338,1816,2706.08,424.41,2021-09-27,48
17339,2786,4282.61,230.66,2025-06-05,8
17340,1985,3689.41,65.03,2024-05-28,29
17341,392,208.77,768.79,2026-03-10,19
17342,2399,1039.22,414.19,2026-02-08,40
17343,1376,3530.96,781.04,2025-07-15,60
17344,1610,309.26,392.71,2025-07-23,15
17345,2139,1619.37,696.61,2023-05-07,8
17346,1787,3056.65,352.76,2023-09-02,50
17347,1563,1075.31,922.99,2026-06-27,55
17348,690,4902.26,394.59,2026-05-07,40
17349,24,3246.94,185.55,2021-10-14,15
17350,1913,938.66,603.02,2024-03-02,17
17351,2803,2266.5,37.14,2022-10-23,45
17352,2079,4905.49,710.37,2026-03-22,32
17353,1336,989.63,404.75,2025-12-24,8
17354,1944,2117.23,881.93,2026-02-07,31
17355,708,3995.01,301.92,2022-02-08,43
17356,1973,4364.59,861.29,2026-06-04,40
17357,2634,2714.13,759.95,2024-10-25,6
17358,2172,4324.7,886.43,2021-07-06,7
17359,2510,874.58,50.8,2022-01-27,52
17360,1779,3356.54,150.05,2024-11-06,29
17361,35,1912.83,713.29,2025-06-08,38
17362,96,683.63,481.03,2024-03-06,57
17363,636,1903.35,824.17,2022-10-18,24
17364,817,755.01,159.51,2022-07-27,49
17365,1066,4571.59,914.28,2023-01-11,14
17366,198,2703.35,182.22,2023-07-15,37
17367,1236,1639.5,947.2,2023-10-03,10
17368,2021,3888.43,629.68,2024-05-31,25
17369,2953,1031.21,619.03,2022-03-07,5
17370,2405,3515.87,178.75,2021-10-26,47
17371,2685,3975.91,737.41,2024-03-11,55
17372,321,4718.19,206.04,2025-05-19,30
17373,4,1295.46,670.21,2024-03-10,52
17374,415,3271.7,133.54,2026-06-20,12
17375,606,1037.09,569.29,2025-03-18,31
17376,691,4066.28,307.85,2022-06-03,58
17377,2310,1990.8,345.37,2025-08-12,20
17378,852,2474.12,760.83,2025-11-12,42
17379,1642,1614.16,455.82,2024-12-07,40
17380,215,4860.27,20.95,2025-07-30,9
17381,1798,1398.17,438.31,2023-11-25,27
17382,1027,1861.24,810.66,2022-04-25,8
17383,1836,3615.95,509.04,2025-05-11,38
17384,110,4708.03,633.51,2025-04-10,57
17385,883,2948.68,561.68,2024-10-24,54
17386,1665,3848.11,447.93,2021-08-18,7
17387,159,3238.7,383.93,2024-03-11,49
17388,1831,219.87,832.62,2023-07-22,48
17389,1658,3906.4,791.66,2025-12-23,0
17390,259,4772.43,517.65,2022-10-10,20
17391,2953,1174.99,238.71,2023-01-18,4
17392,635,2118.7,720.0,2026-04-03,5
17393,91,1964.68,461.33,2023-01-15,3
17394,1382,894.94,957.57,2022-10-15,40
17395,2297,121.1,582.18,2023-05-16,39
17396,330,3104.6,649.14,2024-01-04,56
17397,633,108.19,554.34,2023-05-12,33
17398,206,3938.18,137.96,2023-01-23,59
17399,733,2468.29,949.25,2025-10-30,4
17400,122,3319.75,198.08,2025-06-19,50
17401,2275,742.24,123.56,2026-01-28,41
17402,402,1012.07,282.6,2025-08-04,18
17403,1167,4265.9,347.76,2023-04-05,19
17404,2576,4526.38,754.0,2023-09-16,24
17405,2766,3855.86,684.17,2021-07-03,19
17406,1202,2663.93,252.21,2025-02-14,19
17407,2408,1012.65,89.03,2022-11-20,47
17408,181,2369.7,421.05,2025-03-10,20
17409,1383,182.35,49.55,2023-02-11,20
17410,1628,4388.09,741.15,2024-07-31,11
17411,2326,427.69,866.69,2021-10-15,10
17412,746,261.17,238.31,2022-11-27,52
17413,1198,3940.71,224.9,2022-03-17,16
17414,1302,2875.75,744.66,2025-10-21,30
17415,645,1374.61,140.71,2026-02-15,39
17416,983,3516.5,843.87,2023-04-09,3
17417,2907,3234.71,761.29,2023-06-13,25
17418,694,3838.2,786.16,2025-12-20,53
17419,1073,2322.65,330.13,2025-09-10,43
17420,2741,1821.96,403.15,2021-11-02,8
17421,2370,4066.16,254.52,2022-05-08,14
17422,1635,937.56,452.64,2022-07-11,6
17423,2367,4877.12,180.76,2021-11-08,38
17424,1803,3459.29,531.7,2024-10-04,56
17425,769,4187.95,496.66,2022-10-30,4
17426,627,3470.52,469.47,2022-11-12,30
17427,821,3847.5,824.62,2024-07-23,38
17428,1756,3478.53,110.26,2024-07-11,7
17429,1720,4243.25,774.07,2022-02-07,59
17430,366,2805.58,514.53,2021-10-28,53
17431,1311,4355.37,952.87,2023-08-27,40
17432,1244,3628.43,59.52,2025-12-30,49
17433,2215,1923.11,809.76,2023-12-24,22
17434,1629,3387.91,654.56,2024-01-20,3
17435,906,4442.4,386.39,2021-07-10,13
17436,292,2925.31,62.88,2023-06-29,48
17437,2962,3571.88,995.67,2024-07-03,5
17438,1039,4086.59,326.78,2026-01-23,41
17439,323,3799.55,219.74,2026-04-04,56
17440,2360,4167.04,584.7,2021-12-02,19
17441,573,4572.14,317.61,2026-01-06,27
17442,1736,1482.06,938.43,2022-12-23,34
17443,1343,4702.71,189.13,2023-08-25,22
17444,805,4278.09,238.34,2025-08-23,50
17445,1303,231.37,380.83,2025-04-06,6
17446,1503,1375.84,653.3,2026-04-30,0
17447,2879,1018.15,571.43,2024-04-26,34
17448,521,1608.19,377.36,2024-06-04,5
17449,866,3531.29,721.82,2022-12-20,28
17450,2160,3231.51,867.34,2025-06-09,45
17451,2341,1142.74,706.77,2021-12-23,17
17452,2813,892.79,289.59,2026-06-20,13
17453,2996,3997.5,717.67,2023-11-02,37
17454,2369,1500.5,669.78,2022-10-08,7
17455,1035,496.57,543.32,2021-09-08,8
17456,1387,1012.33,603.65,2022-05-17,46
17457,1035,3082.6,809.28,2026-01-07,57
17458,2793,491.94,136.14,2024-03-21,56
17459,546,4753.65,340.14,2022-06-07,14
17460,2894,3462.42,232.15,2023-03-26,45
17461,1883,3759.0,903.26,2023-12-19,58
17462,1199,2548.38,407.7,2021-11-14,35
17463,2209,811.91,354.22,2024-07-31,12
17464,1790,1201.92,803.78,2024-10-11,57
17465,1990,3525.07,410.19,2024-10-09,10
17466,1728,3433.47,451.8,2023-09-12,43
17467,1912,4121.09,563.54,2023-05-09,58
17468,2072,3312.51,770.16,2023-05-11,31
17469,1027,274.18,308.47,2022-04-17,21
17470,2319,922.97,160.63,2025-08-16,43
17471,2829,1388.76,844.34,2025-08-09,14
17472,2830,1545.7,311.6,2023-01-16,35
17473,2339,3018.42,643.64,2022-01-24,43
17474,2101,4971.84,288.01,2025-09-20,18
17475,608,1120.95,686.0,2024-01-31,60
17476,3,1961.65,861.68,2021-12-10,8
17477,76,4432.32,971.71,2021-11-17,49
17478,50,1391.82,908.87,2024-01-07,2
17479,1916,2930.6,697.24,2023-07-25,33
17480,1695,4866.49,416.33,2023-09-25,44
17481,859,2504.96,610.49,2023-07-13,44
17482,473,1212.05,468.73,2022-02-14,1
17483,1758,4248.07,217.75,2023-10-24,48
17484,2986,1008.88,958.36,2023-03-30,19
17485,292,3509.21,603.81,2023-10-13,26
17486,1647,1565.38,874.29,2026-01-19,15
17487,1359,673.14,73.93,2023-10-04,41
17488,2513,1157.13,644.13,2024-09-13,45
17489,2008,3936.92,747.06,2025-04-06,54
17490,1859,3518.36,415.06,2025-04-17,17
17491,2493,653.93,244.11,2024-02-28,38
17492,2058,359.8,354.61,2023-09-29,15
17493,1883,1509.03,391.91,2025-03-24,6
17494,1158,2880.05,47.45,2022-05-31,19
17495,626,3160.69,444.66,2024-09-22,10
17496,1520,1798.4,929.0,2024-02-29,1
17497,540,1079.12,439.95,2023-02-26,35
17498,1637,3363.1,55.24,2025-03-02,28
17499,1441,2436.96,669.9,2023-11-11,26
17500,823,3527.61,730.54,2022-09-18,3
17501,569,2424.46,619.31,2025-08-09,42
17502,977,3427.79,543.75,2026-03-28,9
17503,119,2762.78,675.03,2023-03-13,17
17504,2907,4759.04,164.15,2021-08-10,60
17505,329,3504.3,647.99,2026-01-15,37
17506,1425,425.5,393.51,2022-04-04,49
17507,2338,1138.03,175.92,2026-05-23,42
17508,2175,3861.03,39.32,2025-02-02,4
