swipe_id,card_id,merchant_id,amount,device_id,timestamp
23560,1439,307,2061.78,77369d46-d3d,2026-04-30 20:33:51
23561,18574,226,130.43,3df327a4-9c7,2026-03-15 19:16:09
23562,13253,117,98.02,91964c52-893,2026-04-08 07:46:12
23563,13123,1821,2725.79,201f7514-5ae,2026-06-01 13:24:21
23564,18024,1209,97.4,3072d7db-d14,2026-04-02 16:32:47
23565,15503,555,991.29,253091dd-b19,2026-04-10 14:20:12
23566,297,613,157.08,659023a7-2e2,2026-06-25 17:12:57
23567,4122,244,994.24,04a9cb18-8cf,2026-04-21 11:05:58
23568,11165,479,668.83,f637bdbc-9d8,2026-04-12 20:01:45
23569,8805,689,361.41,f4795c14-78d,2026-01-25 20:08:26
23570,4980,1181,2887.9,71d17bfd-1e8,2026-06-07 03:31:12
23571,7985,809,2005.19,50e3fc2c-098,2026-05-17 04:19:59
23572,6509,1789,407.93,538919f2-f92,2026-04-27 08:36:01
23573,8001,287,1459.6,95782420-516,2026-06-08 05:11:22
23574,278,754,2909.05,ee567357-1cd,2026-03-11 02:12:10
23575,17909,1467,1961.78,8f1790cb-ef2,2026-05-22 19:20:09
23576,15473,973,2306.79,73bed05d-0d4,2026-03-01 14:22:02
23577,1384,1305,672.72,6fb715f5-805,2026-04-19 22:45:20
23578,17272,1851,1866.64,740575ac-d92,2026-03-25 17:43:55
23579,4417,60,1572.68,5b3d672e-0e8,2026-03-03 03:23:17
23580,9473,21,1279.82,d43df86f-2ae,2026-04-24 02:07:53
23581,17092,1017,1519.23,a4352a64-7ee,2026-04-28 00:08:42
23582,2052,326,1988.4,3ac8713c-4a8,2026-02-25 07:51:51
23583,1677,1269,426.66,ed248869-a1f,2026-06-19 08:47:51
23584,7845,1606,2386.54,617bae50-f18,2026-06-22 15:53:48
23585,11849,1829,2290.36,a6e12ae8-53b,2026-02-12 13:24:38
23586,3833,1773,2697.3,cdae271c-fb6,2026-01-08 14:00:29
23587,12074,1903,2656.13,9f386197-f95,2026-01-22 18:21:46
23588,12416,1330,101.96,2e1d1f7a-f44,2026-03-11 16:32:05
23589,6195,350,2828.04,e555bc01-4ec,2026-05-04 07:54:08
23590,888,473,828.14,25c2eb8d-3f9,2026-01-28 04:34:01
23591,7382,333,1927.0,6b9a07a3-9c3,2026-02-14 03:11:37
23592,9030,682,2424.47,e2537d44-3af,2026-04-01 00:49:45
23593,9343,1336,2743.6,c10c18ee-3d4,2026-03-10 05:58:53
23594,18175,1307,175.87,551634a0-c34,2026-01-30 10:35:18
23595,3016,422,2781.75,0eb1685a-b64,2026-05-23 11:52:11
23596,13772,287,1264.26,53c2a350-4a0,2026-03-31 02:12:08
23597,10197,984,2386.84,8aab7856-ac8,2026-03-25 15:09:17
23598,2242,1778,1201.51,67287ed9-22c,2026-04-11 11:17:20
23599,12056,225,786.95,a169e952-c04,2026-06-10 10:57:53
23600,16363,209,635.63,bc5cbffa-67b,2026-05-01 22:30:48
23601,12337,269,1632.76,0db58c99-8f4,2026-06-23 00:23:34
23602,19715,357,290.64,6eaf61d2-bbd,2026-01-03 06:48:14
23603,1705,1751,2625.52,eedd795a-e2c,2026-05-11 00:51:12
23604,11063,1765,2928.47,74748b62-6f0,2026-03-25 19:54:08
23605,8694,842,2917.6,b540e205-544,2026-03-25 14:53:16
23606,17358,191,2378.54,e19b0a63-7f7,2026-01-07 10:01:05
23607,7238,1381,757.27,0c6d650f-ab0,2026-01-18 19:44:02
23608,10978,1922,1459.32,0f9c833d-422,2026-04-22 14:51:20
23609,19512,1808,957.78,5cf8ed8c-e6b,2026-05-21 16:31:30
23610,15728,1994,2826.16,cdd7280b-26d,2026-04-04 11:01:11
23611,3634,1148,635.08,9883d2a8-65e,2026-06-28 03:38:37
23612,13226,495,519.79,9ed74f4e-479,2026-01-18 21:04:45
23613,4380,865,2330.67,0ace8a20-f8f,2026-05-06 15:23:35
23614,11990,224,747.36,8ef96261-ba5,2026-03-02 15:03:11
23615,14304,813,1610.74,9d156216-9aa,2026-05-13 19:35:59
23616,17044,727,2141.75,5429f6e1-06e,2026-02-27 00:24:28
23617,6738,1773,41.95,ade6432f-57d,2026-02-01 06:48:11
23618,14989,1128,1076.51,15d127c9-e1b,2026-03-29 11:13:16
23619,7813,10,203.31,3cc64c0f-078,2026-05-30 16:32:07
23620,341,936,1284.94,23c4c6c0-f38,2026-05-29 19:48:45
23621,17378,1734,761.39,77a92ebb-e02,2026-02-17 15:03:05
23622,8314,800,2751.52,a6d082a4-e4a,2026-02-16 19:33:57
23623,6691,989,2977.38,d7c2cba9-f58,2026-05-17 15:44:11
23624,5286,1911,554.87,c1034399-a25,2026-01-27 01:14:58
23625,12855,40,285.49,c9aac2f4-267,2026-05-11 13:36:13
23626,3759,480,1162.32,85c14d8d-c75,2026-06-02 02:56:22
23627,7270,1185,1965.1,c71882a9-a70,2026-03-27 20:16:06
23628,1989,1586,941.77,cd71c7a3-180,2026-02-28 18:59:51
23629,19655,249,1123.89,1a2e36b2-ceb,2026-04-17 08:20:20
23630,13134,210,108.53,7b550fd4-589,2026-05-27 15:29:52
23631,16852,1791,665.65,c79d2edf-d3f,2026-05-23 11:49:37
23632,18754,448,2820.81,4d1e2a1e-aa3,2026-04-15 01:46:33
23633,4763,1972,544.54,10196cfc-50a,2026-04-04 00:48:02
23634,6207,1655,371.79,8db1f013-e0a,2026-01-07 15:40:43
23635,16979,587,743.57,56e5ad3f-332,2026-04-22 02:58:50
23636,11795,955,2257.08,92ac90ed-da4,2026-05-09 21:08:59
23637,18014,1987,2863.78,45531c77-c7f,2026-05-28 18:23:53
23638,5178,1556,816.54,b5e5d997-734,2026-04-21 09:15:15
23639,19724,1325,2620.41,94415263-dfe,2026-01-19 14:32:44
23640,15380,1734,123.86,69f9bd86-01a,2026-04-14 03:17:28
23641,7799,1775,1186.41,153c2b65-b1e,2026-05-26 03:09:21
23642,18596,245,2653.81,40fa057f-b1c,2026-03-23 03:41:34
23643,6602,638,2398.47,ee04e5f4-4e8,2026-03-04 15:11:13
23644,19112,376,939.89,1d4086b5-a3b,2026-03-06 13:55:15
23645,16340,35,1989.17,c5a30eae-8f3,2026-05-22 20:09:24
23646,5626,1641,2087.77,c2fb22c4-1ec,2026-03-25 20:23:03
23647,13274,1401,2563.4,d424d35b-471,2026-01-03 21:20:58
23648,2073,1556,1244.12,55fd45ad-31c,2026-03-17 05:57:35
23649,8253,135,588.34,f48cd27f-825,2026-01-27 05:38:55
23650,1433,704,1832.35,f98b9478-47d,2026-06-13 14:55:51
23651,17568,1338,1224.03,56141a5e-412,2026-01-05 16:30:26
23652,11435,180,562.12,b60c18dd-d56,2026-02-14 04:14:21
23653,5389,34,988.06,e3254c19-9d7,2026-02-20 11:17:31
23654,9612,1764,2682.18,6284a8b0-e50,2026-02-01 20:52:26
23655,8483,641,2283.76,018773b9-62f,2026-05-13 10:34:04
23656,8539,1904,2941.23,c1bd41fc-0dc,2026-01-21 17:07:15
23657,10146,1665,2163.6,f5c65ece-1c7,2026-05-15 13:56:26
23658,1823,1522,897.28,511fb540-646,2026-06-06 17:17:46
23659,569,898,489.37,a2421b06-f25,2026-01-21 23:17:49
23660,16886,803,2445.21,2d8605ae-239,2026-03-29 19:07:27
23661,16416,436,2588.89,8d98c81d-cec,2026-02-22 08:35:25
23662,6304,1876,2408.19,cf7b4681-87c,2026-06-28 19:32:39
23663,11347,1534,491.07,0926adb3-c69,2026-03-27 08:05:49
23664,12206,563,73.95,5b44fd21-87c,2026-03-12 08:59:05
23665,4808,1073,2091.9,fb00ee5c-613,2026-03-29 03:39:22
23666,3916,1444,1908.84,97952a10-e3e,2026-03-31 16:04:43
23667,10241,628,2051.87,153cefcc-4f1,2026-06-08 17:45:01
23668,14524,1564,2809.38,111f3144-97b,2026-03-09 19:05:10
23669,2027,236,2280.0,aeb2d8d5-c8b,2026-01-25 15:16:47
23670,6443,31,88.11,4efbbbe2-875,2026-01-29 04:32:04
23671,846,1850,1576.51,07420016-999,2026-04-18 23:58:46
23672,4455,968,1384.33,f30e731a-80b,2026-05-27 03:43:12
23673,12829,763,1881.74,bea2fe93-666,2026-02-12 06:49:41
23674,2381,1253,2385.23,d47c6065-a23,2026-04-21 01:46:40
23675,7413,1164,2583.35,9d2c6ea8-d77,2026-06-28 21:26:22
23676,13339,1607,141.76,57e3e182-15f,2026-01-28 11:40:13
23677,11907,1958,2686.9,f5694631-20e,2026-04-09 08:57:39
23678,8055,1767,1946.41,a880b9fb-5a6,2026-01-29 12:29:27
23679,14599,1121,1810.06,98b675fe-3a4,2026-01-16 18:32:49
23680,1278,1164,2673.68,fe6de552-622,2026-04-14 05:35:45
23681,10098,77,2880.37,2fcdce05-8dc,2026-01-27 15:04:39
23682,7187,234,291.89,faa21e4d-467,2026-01-01 00:12:29
23683,6841,34,2416.8,4d313645-6c7,2026-04-06 23:05:04
23684,10125,796,669.21,d56d2b56-28f,2026-01-12 00:06:31
23685,2050,1462,1309.49,fb1a7d73-adc,2026-04-17 19:40:04
23686,13830,1869,2131.85,7d4239fa-050,2026-03-01 06:49:22
23687,13997,1540,2982.53,f26d1ba9-624,2026-04-06 21:24:38
23688,19978,1383,2485.47,89acc16f-e4b,2026-06-12 13:50:38
23689,11617,1984,176.97,44c253fd-547,2026-06-28 14:13:48
23690,10558,1131,469.37,b5aa19f5-ff7,2026-04-22 02:32:05
23691,8512,1419,2064.45,918d496e-3dd,2026-06-25 14:04:57
23692,17706,299,1277.61,6f5973f9-556,2026-04-30 08:31:13
23693,16299,1695,857.0,93b4e222-57a,2026-01-25 12:48:43
23694,33,1182,1116.21,c816bb88-8e4,2026-04-16 16:03:43
23695,5586,922,2694.65,9373ed50-dd5,2026-05-24 02:31:41
23696,9302,155,702.62,19ae8f81-5d6,2026-04-23 11:29:03
23697,11442,105,283.05,00a94a69-b0e,2026-01-07 01:57:32
23698,17028,967,1708.43,33931d67-05f,2026-06-04 17:19:11
23699,2977,436,2792.77,8aa6982f-63d,2026-06-02 12:47:35
23700,5068,452,1530.19,bb9b2038-b2f,2026-02-21 06:51:30
23701,6193,1061,891.59,602f2a51-d43,2026-05-14 13:06:59
23702,14623,421,2147.66,935f9a7a-79e,2026-04-06 14:48:33
23703,6834,393,1442.6,bc519d01-2a8,2026-01-30 10:03:09
23704,9355,12,2394.17,6ca54d48-b3d,2026-05-17 20:24:48
23705,5620,1812,1881.01,a13deeb6-aab,2026-02-10 10:47:57
23706,3279,1556,1601.88,2ee2c91f-79c,2026-04-06 12:18:47
23707,14887,1816,1364.2,83dfd12e-555,2026-01-10 09:11:56
23708,3376,295,1087.75,cd9e038d-2ad,2026-02-26 15:54:35
23709,12295,1852,2787.72,8959b62c-15a,2026-02-08 03:28:31
23710,6059,1010,1179.05,552cf6d8-c27,2026-06-05 05:46:34
23711,676,572,92.77,c083993b-483,2026-04-30 16:04:49
23712,12157,1859,1901.84,71fa415c-961,2026-06-22 20:38:48
23713,16519,1117,1996.13,5cf78d08-479,2026-01-17 16:08:10
23714,9785,1052,1578.54,a5c095d2-031,2026-03-31 20:03:52
23715,6303,618,767.47,104192ac-349,2026-01-27 22:14:10
23716,1641,1461,2968.17,978f419b-524,2026-03-28 22:41:18
23717,16513,1629,1753.76,4d033618-827,2026-01-05 22:41:14
23718,5270,1309,2863.59,9f9476ea-7fb,2026-03-22 02:06:17
23719,5380,1971,221.33,c45b7622-3b1,2026-01-05 04:41:51
23720,14293,370,1290.01,225bc073-bea,2026-06-07 16:57:14
23721,15345,84,2186.32,f6c4f0cc-ef4,2026-04-24 13:14:53
23722,4255,518,587.51,0ce3aa8a-6bf,2026-04-25 21:05:43
23723,2577,1848,527.99,4c7a46b0-b0d,2026-05-05 11:06:34
23724,7550,722,1750.23,7a150dd4-d66,2026-04-21 12:24:46
23725,18374,1186,2668.33,2f559062-433,2026-02-07 01:48:11
23726,9582,694,2076.12,56372005-70d,2026-03-01 01:01:37
23727,18864,87,2299.27,e54749fc-78f,2026-05-27 12:00:43
23728,16350,1220,1359.32,b51c695d-94f,2026-02-01 21:11:39
23729,9432,912,1836.65,2af41e22-25b,2026-03-31 04:50:03
23730,296,750,1696.86,b3ff5c2d-127,2026-03-25 05:15:19
23731,812,1662,290.35,bc6d3624-d14,2026-06-04 03:41:23
23732,17848,1596,537.79,b15dcbfd-599,2026-03-18 07:34:14
23733,18167,1141,1137.36,03a7c614-c2a,2026-01-27 06:59:42
23734,12133,808,894.97,fd23d702-021,2026-06-27 13:55:01
23735,19590,169,2200.57,6b4ac3d0-898,2026-01-13 03:43:16
23736,13368,133,363.4,2738d0e5-59a,2026-05-10 05:13:44
23737,1728,1362,2231.99,6cd56452-436,2026-04-29 03:13:02
23738,18916,1297,2078.97,94c7be6c-b39,2026-05-27 18:55:04
23739,1135,1657,2643.7,d522a6db-b27,2026-02-22 15:35:29
23740,929,1167,896.17,baf22e4b-62c,2026-06-28 03:34:42
23741,7797,971,1714.51,d0303f3b-d6a,2026-04-24 03:08:02
23742,4665,366,2627.98,6ffa68b5-478,2026-03-02 16:09:26
23743,16402,363,2083.98,25ea30fc-f40,2026-05-07 06:05:44
23744,2302,568,1353.85,67d8f6d4-5ca,2026-03-15 17:07:04
23745,2172,1323,739.88,e0454bf6-4c1,2026-05-15 12:16:02
23746,7559,1628,61.2,9aa42152-b2f,2026-02-14 22:49:55
23747,12965,991,413.85,a4812fcb-adf,2026-03-26 17:13:34
23748,10585,540,1770.39,253b1c26-280,2026-06-14 17:15:09
23749,4525,1795,473.47,d230bab4-b5a,2026-03-10 07:38:37
23750,13677,546,727.67,066d4187-797,2026-01-15 10:17:22
23751,18996,1,992.66,e1c483fe-16a,2026-02-17 04:42:48
23752,2970,557,1625.97,301f84d5-c3c,2026-06-18 19:13:53
23753,19355,1415,1693.03,00ae4743-874,2026-01-06 22:44:32
23754,12098,83,964.92,de2ddb23-f9b,2026-03-01 11:18:27
23755,9744,245,1806.78,3c05d2ac-ef9,2026-03-02 03:29:19
23756,2497,612,2780.31,e65a0474-f17,2026-06-14 03:26:17
23757,2614,1600,1533.77,93c68e86-ac5,2026-05-25 02:36:25
23758,11199,1779,1840.12,a2273d48-93a,2026-05-04 15:09:26
23759,12847,1435,2183.28,5e44817f-03e,2026-02-22 00:13:29
23760,18229,737,2650.64,c5123db9-785,2026-01-28 21:52:06
23761,3996,1699,2966.03,52ebf702-c51,2026-01-13 08:07:16
23762,3371,807,1369.67,045d7827-dc7,2026-04-07 21:06:31
23763,11714,66,2047.09,50ec00f5-7db,2026-06-06 00:30:44
23764,13735,778,2020.4,18aeea9c-039,2026-02-19 05:47:55
23765,1226,1544,1637.77,61054232-6cc,2026-04-02 10:32:51
23766,18549,894,2455.78,13b2089a-448,2026-04-01 21:33:20
23767,6011,1977,2808.21,918a54b7-e58,2026-01-05 22:03:13
23768,10944,258,1271.87,baa609fd-4e0,2026-01-04 01:24:25
23769,19792,961,663.62,b6df2787-5fe,2026-03-26 00:35:49
23770,14296,1183,103.5,8d5f2236-d13,2026-04-11 21:31:44
23771,10736,1706,2310.26,db7e71e6-369,2026-03-13 08:41:52
23772,17070,209,1862.38,a5828b99-12d,2026-06-14 04:25:50
23773,17069,954,2969.77,62208aad-c74,2026-01-18 09:57:16
23774,15639,1948,264.48,f5a55800-17d,2026-05-01 05:03:47
23775,10494,1384,594.86,670c8734-50d,2026-02-21 09:05:05
23776,15257,402,1061.91,9cadb1d4-de2,2026-02-07 12:15:02
23777,18108,644,512.66,47d0e109-1c6,2026-03-11 09:54:17
23778,19741,63,10.72,faadb21a-aa9,2026-03-17 04:07:39
23779,14070,1445,1126.46,fb0e945f-a4f,2026-06-27 08:38:56
23780,16034,311,2101.52,1915c398-261,2026-06-20 09:07:54
23781,9528,444,1754.02,8fd49c02-470,2026-03-21 03:09:14
23782,14769,1466,1071.39,efb62d0b-b27,2026-01-24 09:58:14
23783,5979,1067,1160.62,1b50112c-f23,2026-01-31 09:58:02
23784,5742,1351,971.91,45a51eaa-df5,2026-01-17 05:39:31
23785,859,153,2264.35,0272d26b-4ce,2026-01-29 15:13:24
23786,11798,277,2102.6,f2eab3c6-8bc,2026-05-07 00:03:32
23787,12167,840,749.46,e0f5c26d-965,2026-04-13 18:46:20
23788,1914,787,1962.36,3a230907-3df,2026-05-30 22:15:41
23789,3934,1442,537.67,4e8f9b32-494,2026-04-04 00:45:56
23790,3392,1204,147.5,ee8441db-706,2026-05-29 22:43:36
23791,11082,1744,1138.96,32035908-302,2026-03-14 07:52:56
23792,7348,449,1616.74,a057b449-16a,2026-04-29 06:14:10
23793,6858,1114,1570.94,409b74d8-371,2026-01-23 10:55:53
23794,1428,1759,2180.02,ba85b659-8a1,2026-06-26 14:06:15
23795,5124,518,880.1,acc6b117-f86,2026-04-05 23:30:57
23796,2588,1794,1979.93,aa2f47cd-148,2026-04-02 17:05:56
23797,796,1427,1341.57,9879f77c-7d1,2026-02-21 08:52:19
23798,8986,782,1492.34,35a4e398-4f9,2026-03-04 20:42:13
23799,8420,429,260.7,fa62722b-0e1,2026-03-08 20:07:41
23800,3824,1144,314.03,1c545062-722,2026-04-20 18:16:22
23801,19704,542,1647.58,d6961f6e-2c0,2026-05-08 06:58:00
23802,19557,1028,2441.49,961379e7-a57,2026-01-20 16:28:21
23803,7618,1615,2003.53,40f0b8ac-1a5,2026-04-19 05:02:48
23804,111,1078,1898.35,96d32cad-ee5,2026-02-27 07:52:21
23805,13503,1492,1344.37,72423f87-568,2026-06-24 11:41:06
23806,833,1737,2515.31,571b3bf2-21c,2026-05-29 20:26:52
23807,8155,1252,979.54,a1242d96-9d7,2026-01-27 12:30:19
23808,17218,618,1808.38,ba59e986-3db,2026-06-19 14:22:04
23809,16529,1444,1044.03,deb06971-069,2026-05-29 19:44:23
23810,14256,972,1251.83,d7515084-1e5,2026-01-23 20:00:04
23811,11176,1336,1273.58,2b15092a-251,2026-01-04 18:42:16
23812,1193,442,1418.47,fd9bf133-f84,2026-06-24 21:10:35
23813,686,497,936.83,6c09cb1d-f24,2026-05-12 04:42:27
23814,319,316,2866.84,1f7c63ff-207,2026-05-07 08:40:57
23815,9142,1556,1095.47,7179e3a1-65f,2026-03-05 23:52:24
23816,17363,876,2620.52,125060a4-434,2026-05-08 07:22:56
23817,16182,78,479.3,756594a8-22c,2026-03-01 08:36:39
23818,7348,1241,2457.35,c134459f-489,2026-02-22 07:23:28
23819,14564,673,1207.88,21964de5-cbc,2026-02-21 20:58:11
23820,10040,1618,1101.85,35d7ce55-9ee,2026-02-15 04:48:53
23821,14240,1684,2698.45,c9a0689d-dc7,2026-04-24 00:09:23
23822,8229,990,1957.53,d706cebf-521,2026-01-06 15:33:20
23823,4721,472,216.09,3f2b7ff5-d50,2026-01-17 18:44:47
23824,741,276,2725.59,6a65343e-3f0,2026-01-23 17:21:39
23825,2966,505,879.82,f299adb1-b2d,2026-06-25 09:25:20
23826,9749,1754,2572.14,d055c5f9-fcf,2026-04-03 08:39:47
23827,4002,1001,2015.55,f18bd278-a6a,2026-06-21 00:28:09
23828,16360,1874,2063.37,67a3f0eb-9bf,2026-02-07 13:26:29
23829,15607,580,1687.43,97524450-0f5,2026-04-05 08:25:54
23830,17402,228,2791.1,a09ab1d2-af2,2026-04-29 10:10:35
23831,8589,1900,1875.21,5041dcaa-330,2026-03-07 18:14:14
23832,3287,376,1275.27,3465e828-99b,2026-01-11 01:50:33
23833,8951,606,2252.61,be6178a2-f57,2026-04-26 18:04:33
23834,4498,996,473.32,1af25801-7dd,2026-05-01 21:18:02
23835,8656,1649,1538.16,f24a49ab-c64,2026-04-07 19:35:19
23836,10077,940,814.24,d51ca371-337,2026-03-07 02:51:34
23837,3236,1178,975.11,e9924c90-3ba,2026-06-27 19:23:15
23838,4623,1321,869.34,43200fa5-f47,2026-05-13 05:12:47
23839,17934,467,1027.43,001f5b6f-390,2026-03-08 05:50:19
23840,3533,911,607.89,50f45897-27a,2026-04-19 02:12:54
23841,17653,969,2431.47,9e477d52-622,2026-05-03 04:31:39
23842,1830,1790,1132.94,2089d5eb-363,2026-01-02 00:36:31
23843,590,1702,1618.88,174971a2-b2f,2026-03-21 08:54:00
23844,10827,1762,1170.16,3c5ca247-a61,2026-01-11 03:12:36
23845,13526,784,1425.75,cfa94207-d06,2026-05-22 10:21:54
23846,1331,1602,2784.52,28601d32-c29,2026-05-10 02:20:09
23847,1953,1856,2048.83,86d976ea-ae8,2026-05-02 14:16:06
23848,585,1741,1809.52,969ac246-fcc,2026-04-07 16:14:09
23849,15236,887,865.74,c94ccd3b-c46,2026-03-03 18:24:32
23850,7287,1460,1468.0,f3568dd9-efd,2026-06-14 02:38:18
23851,10182,1903,16.64,a4a14c42-471,2026-06-22 13:32:46
23852,7096,1693,478.55,be186c67-e56,2026-03-04 09:03:07
23853,13257,1259,2416.12,f3538fc8-ded,2026-03-21 08:31:56
23854,9474,1285,650.67,235de0f2-cc1,2026-05-29 08:35:20
23855,10825,1172,128.08,f7ce5e85-769,2026-02-10 20:04:50
23856,10471,1204,803.48,23671a19-7fa,2026-03-04 05:16:29
23857,13780,1175,1215.45,fbfa216c-a30,2026-02-04 22:11:40
23858,5316,1190,439.09,74fb0fa5-f9b,2026-01-15 23:31:23
23859,8012,1416,1674.07,7a0fdd63-3e9,2026-03-16 21:53:24
23860,11962,1322,1230.82,96ee6a84-94e,2026-04-28 18:44:02
23861,7222,664,626.26,d129a3c4-539,2026-01-02 18:58:19
23862,18288,349,533.43,9a2499ac-df4,2026-01-22 14:15:06
23863,13152,1291,2900.99,c274b0c7-7cc,2026-04-23 17:49:25
23864,12,885,2669.61,2fa78728-301,2026-06-23 00:47:17
23865,4270,1895,430.38,94020844-c92,2026-05-17 21:18:11
23866,9722,1077,774.38,cd23a18b-8a1,2026-05-23 10:05:07
23867,12602,806,2867.1,a776a157-7d1,2026-04-24 06:46:42
23868,4186,172,156.44,b36aa74b-96e,2026-05-08 11:00:51
23869,5529,1951,199.27,73b2d93c-410,2026-04-15 16:28:11
23870,11070,454,113.78,a6d1d169-8ea,2026-01-09 17:17:04
23871,19389,1441,2582.59,eb1996ec-5ea,2026-03-11 04:11:03
23872,11943,954,2403.66,f58897c1-3c5,2026-06-17 19:43:15
23873,1031,330,1223.53,ceff854e-4f1,2026-04-27 07:03:21
23874,672,1385,2019.41,4298592a-e8c,2026-02-08 10:25:47
23875,19473,133,2260.98,d627e07b-dea,2026-05-02 02:59:50
23876,19432,488,2775.13,954162ab-753,2026-01-27 02:27:04
23877,2417,1421,1416.1,5fa4f8ed-83d,2026-01-24 10:59:39
23878,8951,267,2985.81,9eea3054-525,2026-04-26 01:33:20
23879,17477,839,372.64,e7c273ef-c6d,2026-05-04 07:39:46
23880,3577,1097,108.12,2b1600d4-1da,2026-01-06 22:50:17
23881,1231,1733,1003.2,71f1c33a-ae4,2026-01-28 06:33:37
23882,30,1995,83.18,fa6e4039-d0c,2026-02-15 16:37:08
23883,3090,814,2100.4,d0ea214e-ea8,2026-03-23 17:01:00
23884,4241,978,118.37,dcef7664-7e8,2026-06-21 05:55:05
23885,4296,1984,2967.93,3cdd30f1-426,2026-04-04 01:23:27
23886,18318,1578,1011.5,e6105d5d-a87,2026-01-26 15:44:00
23887,19993,1223,807.13,8faee225-3e8,2026-03-29 03:34:39
23888,6618,1088,1397.91,f5a6375e-3cc,2026-04-12 10:55:51
23889,17511,833,1780.4,95b3def8-847,2026-05-05 12:54:41
23890,9363,1404,1730.43,eeb91158-138,2026-02-27 05:31:49
23891,9074,675,993.62,ca3aa8c5-fb3,2026-01-26 07:46:14
23892,8511,210,769.22,4f18a4c3-a1d,2026-06-04 16:10:46
23893,7770,1604,118.17,2aa21ab1-b0a,2026-06-18 05:33:00
23894,8629,115,2233.4,760d6c37-e4b,2026-05-05 07:57:12
23895,14549,345,1064.75,10fe8bb9-5b4,2026-02-05 18:08:29
23896,5620,463,2338.84,9638ded4-1b6,2026-06-29 02:40:50
23897,10807,1662,2005.09,b613c398-ef4,2026-03-17 01:25:49
23898,17154,398,2775.67,a9faa641-ba0,2026-03-17 08:07:02
23899,953,447,2822.08,fce4f9ab-fca,2026-06-08 02:03:20
23900,3596,1438,474.63,b5d7afef-e73,2026-03-23 08:34:00
23901,4590,1422,1062.33,5a89d7b8-388,2026-01-08 12:27:21
23902,13667,1126,2631.03,7705ca9b-0bb,2026-05-13 14:03:47
23903,19572,925,697.13,663878dd-8c4,2026-01-12 12:42:46
23904,10683,1821,2617.95,e1d1b595-e5e,2026-03-24 22:49:45
23905,15986,1517,1075.26,dd338bbd-6a6,2026-05-19 03:08:28
23906,9891,88,2318.83,8fd1c549-ce2,2026-01-29 15:07:01
23907,15060,279,2177.31,37c6adb7-2dd,2026-04-02 07:27:05
23908,3986,1637,1212.73,614e3d14-449,2026-06-14 16:17:08
23909,4318,176,1538.09,4395d4ad-00e,2026-06-24 18:03:48
23910,13279,693,2860.3,f980c76a-487,2026-04-26 23:39:06
23911,7423,1555,136.86,fee93653-292,2026-01-13 07:31:14
23912,10136,1595,1069.53,069d3e36-772,2026-02-24 19:23:58
23913,15401,1882,888.01,8f041450-0d7,2026-02-14 04:11:22
23914,18030,1518,2453.43,f7d8194d-9d6,2026-02-15 17:54:07
23915,17365,1237,1505.66,0ba12197-ba8,2026-04-25 06:01:57
23916,17732,791,931.64,2670b718-c57,2026-06-24 14:43:56
23917,4310,723,458.55,c8b869fd-fc2,2026-01-27 14:14:40
23918,16421,592,691.86,37171a8e-f05,2026-04-06 12:42:33
23919,19710,94,2522.65,c7fb6074-2fd,2026-04-24 01:31:39
23920,9526,424,8.96,8c3abe5d-241,2026-06-01 13:42:07
23921,13798,1227,1761.97,888d1a3b-e1f,2026-03-01 10:22:40
23922,9221,1730,1962.33,5fb826c7-ade,2026-05-03 02:11:28
23923,11893,1606,2545.07,c2a34f44-972,2026-05-24 13:42:07
23924,4750,1480,406.35,6a8929d6-f1c,2026-06-12 03:23:19
23925,14417,1162,1658.92,b6ff8b78-aa5,2026-03-27 12:16:22
23926,16800,373,1646.23,8f322516-bb6,2026-05-30 15:33:19
23927,5844,136,1453.06,dc421fd2-32c,2026-03-30 12:16:53
23928,19790,1058,2002.4,434e533b-86a,2026-02-07 18:57:43
23929,640,1517,1948.82,7e3634d8-30d,2026-05-17 15:12:58
23930,13250,319,2018.4,663350fb-3b6,2026-01-16 11:51:54
23931,16019,1759,2595.12,59a2135e-d39,2026-01-24 22:58:04
23932,1041,1008,1088.76,ec0847d1-45b,2026-06-28 13:35:34
23933,15071,1743,2202.76,df7e06f2-fe3,2026-02-21 22:19:53
23934,7319,1219,148.19,595aeae4-10d,2026-05-12 03:18:14
23935,1964,1817,1442.3,6f668fb7-a93,2026-05-21 04:03:34
23936,17793,1771,1367.39,9df8abea-705,2026-02-12 19:56:47
23937,7502,136,2469.1,84cf570a-2cc,2026-05-11 21:50:00
23938,18058,657,2792.97,b2393e95-d0a,2026-03-24 05:48:49
23939,361,1966,126.14,9f8b88fd-2fe,2026-06-28 15:48:30
23940,13196,1700,2012.01,5a48d485-f1f,2026-02-06 03:51:14
23941,3603,1863,1620.21,f99eb64b-c53,2026-01-10 10:05:07
23942,16787,1206,747.36,2e1be373-cf2,2026-03-22 11:54:59
23943,8169,458,2204.98,9f2e5158-5cf,2026-04-30 00:58:54
23944,15536,162,923.51,24964897-c78,2026-06-21 05:47:58
23945,3956,1540,586.22,0dcf9893-30e,2026-06-07 14:51:19
23946,16533,736,1131.11,f1d89683-0d5,2026-01-25 23:21:24
23947,12628,1339,1429.39,160b690d-d38,2026-05-28 18:37:42
23948,9924,719,1667.21,e48a7f00-712,2026-01-27 08:58:56
23949,2914,1718,1711.92,fd9d20c2-c03,2026-03-03 01:16:19
