repayment_id,loan_id,principal_paid,interest_paid,payment_date,late_days
18076,493,2619.98,449.55,2026-02-10,55
18077,452,2543.57,894.95,2026-06-02,5
18078,1781,2138.46,628.29,2026-01-06,15
18079,2167,2653.65,569.24,2026-03-07,0
18080,1855,3060.42,931.79,2026-01-28,0
18081,1654,4732.8,963.49,2026-03-15,36
18082,2428,1059.34,135.62,2026-02-16,27
18083,1579,285.62,226.41,2026-03-29,7
18084,1282,3605.12,345.77,2026-01-23,19
18085,1656,3711.18,304.99,2026-01-01,0
18086,2883,1953.34,178.26,2026-02-09,18
18087,1526,2748.91,667.54,2026-01-10,33
18088,2922,1250.18,802.39,2026-05-14,35
18089,1390,1571.88,139.08,2026-03-16,29
18090,554,4003.28,685.6,2026-03-29,5
18091,2701,934.95,460.09,2026-03-08,45
18092,2910,2508.45,103.81,2026-01-12,16
18093,2160,746.0,941.88,2026-02-23,38
18094,1256,2721.94,201.66,2026-05-31,25
18095,1118,2424.68,656.59,2026-03-02,7
18096,1655,1504.5,200.69,2026-03-10,16
18097,403,1331.07,888.56,2026-06-15,47
18098,1398,4402.08,269.12,2026-04-20,58
18099,444,2579.08,530.46,2026-05-05,25
18100,2666,3580.57,175.57,2026-04-02,19
18101,1951,3904.41,44.89,2026-02-07,27
18102,717,3728.73,618.48,2026-01-10,34
18103,2869,2192.47,585.93,2026-06-12,57
18104,368,1672.89,982.29,2026-02-22,57
18105,267,1976.14,813.7,2026-03-30,47
18106,65,3977.67,677.0,2026-03-16,1
18107,1799,3073.98,751.05,2026-01-27,54
18108,2554,4262.0,586.95,2026-04-02,0
18109,1852,4436.27,890.44,2026-05-11,46
18110,266,179.11,110.17,2026-06-04,49
18111,51,1078.62,822.35,2026-04-17,19
18112,1288,2587.52,607.21,2026-05-07,5
18113,2488,3719.96,38.4,2026-06-24,53
18114,751,4995.43,51.44,2026-05-12,41
18115,1998,727.83,738.18,2026-02-27,18
18116,2781,4520.15,962.71,2026-05-23,25
18117,2401,4552.72,940.58,2026-01-04,6
18118,67,4133.1,915.17,2026-03-09,56
18119,1357,3161.09,794.47,2026-05-15,7
18120,1610,1144.52,319.79,2026-05-11,44
18121,1495,1990.68,150.0,2026-05-10,19
18122,1959,133.16,106.74,2026-06-23,6
18123,1464,2512.53,964.79,2026-05-15,18
18124,2709,4864.37,555.22,2026-05-26,25
18125,1354,4611.03,623.17,2026-03-03,7
18126,1816,656.3,138.09,2026-01-24,12
18127,2540,4050.67,606.65,2026-04-06,4
18128,1691,957.58,672.79,2026-01-11,4
18129,2892,2732.46,202.96,2026-06-18,23
18130,1910,119.78,87.72,2026-04-25,4
18131,1880,256.53,280.69,2026-06-28,6
18132,2829,2836.48,137.94,2026-06-07,17
18133,36,4967.91,804.03,2026-02-17,51
18134,1446,2827.62,920.02,2026-03-09,42
18135,2653,4504.79,119.85,2026-03-25,44
18136,1819,4622.31,251.52,2026-06-21,15
18137,1452,2996.66,240.48,2026-04-16,18
18138,34,1481.44,640.79,2026-02-27,57
18139,1456,4527.15,725.08,2026-06-27,24
18140,1823,1240.92,996.03,2026-02-08,7
18141,49,3062.15,497.94,2026-03-11,17
18142,2451,3341.71,37.48,2026-01-09,40
18143,1523,151.6,26.54,2026-01-13,53
18144,828,3721.08,976.45,2026-05-24,45
18145,2425,4622.64,50.74,2026-05-28,49
18146,106,667.79,730.8,2026-04-04,28
18147,2829,607.62,605.17,2026-01-27,33
18148,2920,2941.57,319.57,2026-05-20,17
18149,1698,3475.57,496.13,2026-06-23,17
18150,1034,1538.33,971.71,2026-01-20,59
18151,996,3482.48,839.98,2026-03-27,20
18152,2280,1095.54,699.09,2026-04-28,30
18153,2003,4281.13,163.47,2026-05-17,35
18154,1563,3093.4,281.52,2026-03-16,58
18155,731,4614.77,365.16,2026-06-03,34
18156,2805,1982.45,511.62,2026-06-11,21
18157,432,1562.17,561.37,2026-01-07,46
18158,2614,804.32,702.97,2026-03-09,18
18159,1609,4424.13,723.45,2026-03-09,22
18160,124,2062.34,43.57,2026-05-16,1
18161,216,4122.23,365.63,2026-02-08,25
18162,185,433.02,419.68,2026-06-05,2
18163,1839,689.94,83.3,2026-01-04,39
18164,790,3114.42,910.83,2026-06-13,40
18165,2833,211.99,387.87,2026-03-31,24
18166,852,4713.1,279.2,2026-03-28,32
18167,1079,2502.63,879.73,2026-05-02,0
18168,2297,4629.44,463.89,2026-04-27,8
18169,2536,2866.27,559.25,2026-03-31,36
18170,2635,2273.6,370.41,2026-05-21,7
18171,1006,1772.95,683.4,2026-03-15,40
18172,1965,3581.64,583.51,2026-06-13,56
18173,2523,1614.92,715.96,2026-02-09,21
18174,1442,209.11,701.16,2026-03-16,41
18175,798,1553.47,192.59,2026-02-01,7
18176,913,429.22,168.05,2026-02-10,48
18177,7,4506.43,769.43,2026-02-03,19
18178,1796,4577.64,437.7,2026-06-23,15
18179,1065,3074.58,412.68,2026-06-19,41
18180,1731,4516.56,473.56,2026-02-13,57
18181,2544,4700.88,371.03,2026-02-13,57
18182,382,4391.53,633.5,2026-03-04,22
18183,62,1898.37,134.03,2026-02-15,55
18184,1448,1437.03,97.08,2026-03-21,10
18185,911,1094.87,657.37,2026-01-14,42
18186,161,2844.5,585.08,2026-05-12,39
18187,67,331.97,286.64,2026-03-19,15
18188,2941,500.61,113.53,2026-02-10,42
18189,622,2942.82,651.67,2026-03-10,55
18190,1744,3043.58,434.51,2026-06-02,60
18191,1626,884.99,892.13,2026-03-15,22
18192,2663,2240.28,369.07,2026-04-12,23
18193,1788,3222.75,917.6,2026-01-24,42
18194,2255,2593.95,712.64,2026-01-20,46
18195,343,2493.11,908.56,2026-03-21,55
18196,2801,4740.09,333.01,2026-01-01,1
18197,2330,3354.9,341.6,2026-03-03,6
18198,2177,696.62,230.39,2026-04-26,45
18199,708,3167.49,956.95,2026-04-28,9
18200,1224,638.21,457.94,2026-06-04,19
18201,1531,3949.92,857.09,2026-03-19,1
18202,2055,2351.76,261.97,2026-03-23,24
18203,387,3385.69,34.78,2026-03-19,43
18204,2400,4276.06,69.01,2026-05-22,33
18205,592,4913.07,51.78,2026-02-04,59
18206,2431,3539.6,167.87,2026-01-09,21
18207,2810,4720.35,204.49,2026-01-19,48
18208,2066,4360.44,715.35,2026-02-12,44
18209,2667,2771.9,51.53,2026-04-07,59
18210,1080,1971.85,217.17,2026-03-07,55
18211,1841,382.52,221.55,2026-06-02,9
18212,693,3858.3,808.03,2026-01-03,38
18213,1017,2664.68,293.43,2026-04-22,19
18214,1118,1998.12,300.45,2026-03-15,53
18215,1100,4502.91,856.21,2026-04-21,15
18216,507,4338.09,114.13,2026-05-15,38
18217,2432,2991.21,857.52,2026-05-30,46
18218,598,4346.01,69.47,2026-01-26,23
18219,95,4555.26,242.06,2026-02-26,37
18220,188,1227.79,563.33,2026-03-30,35
18221,2793,2979.66,885.02,2026-06-26,39
18222,1077,1502.84,206.0,2026-05-10,10
18223,557,3026.3,210.86,2026-03-21,37
18224,2239,4925.1,531.05,2026-05-28,9
18225,345,1171.36,480.32,2026-06-12,33
18226,123,420.52,970.99,2026-01-21,18
18227,2060,2759.48,679.63,2026-04-18,15
18228,400,2917.05,712.57,2026-06-17,34
18229,2617,757.78,59.9,2026-06-24,19
18230,2050,2804.58,308.13,2026-04-09,48
18231,330,1652.75,954.51,2026-01-07,19
18232,2162,3693.1,971.32,2026-03-08,46
18233,1215,4889.1,89.71,2026-01-23,8
18234,2164,4487.9,108.82,2026-05-10,3
18235,1594,1691.38,755.73,2026-04-12,23
18236,718,2647.27,490.22,2026-05-30,22
18237,2627,1948.72,965.19,2026-04-20,2
18238,2909,4853.09,283.58,2026-02-09,16
18239,2679,2015.95,781.72,2026-05-17,37
18240,1618,1865.78,929.75,2026-02-21,59
18241,415,2703.15,159.43,2026-04-14,17
18242,213,3911.45,491.34,2026-04-24,31
18243,2153,3402.81,118.86,2026-01-11,46
18244,673,588.46,697.46,2026-02-12,59
18245,2380,1333.11,619.6,2026-03-08,1
18246,2705,3398.76,984.63,2026-05-15,18
18247,2124,4300.78,614.13,2026-02-03,39
18248,1999,3056.9,229.03,2026-02-04,25
18249,2778,322.93,678.32,2026-05-29,46
18250,1041,1155.26,983.42,2026-05-19,38
18251,2584,4825.3,814.0,2026-06-03,28
18252,2974,4684.13,836.34,2026-06-26,51
18253,2684,1951.76,715.04,2026-04-05,1
18254,2534,1610.65,697.75,2026-04-12,37
18255,874,802.88,349.4,2026-03-08,18
18256,1488,4028.52,586.98,2026-06-03,51
18257,324,1981.14,722.6,2026-02-07,53
18258,72,1076.8,106.37,2026-05-10,41
18259,1236,2787.18,495.28,2026-06-03,48
18260,1014,2727.26,754.74,2026-06-21,36
18261,2018,698.03,778.73,2026-01-25,56
18262,72,2769.95,629.73,2026-04-09,53
18263,2051,4306.78,893.66,2026-06-11,10
18264,1063,854.28,95.17,2026-05-26,43
18265,1127,2767.46,860.46,2026-02-11,36
18266,2921,3780.54,831.72,2026-01-31,23
18267,1709,1045.49,677.03,2026-04-23,19
18268,1988,4959.42,204.08,2026-04-11,48
18269,2137,4121.27,978.49,2026-03-20,7
18270,1345,4446.47,966.47,2026-06-03,41
18271,401,779.69,170.04,2026-03-11,10
18272,1487,1213.54,546.42,2026-02-06,8
18273,1823,2635.48,816.75,2026-06-03,15
18274,2895,4392.43,605.65,2026-05-09,55
18275,1325,4214.72,277.76,2026-05-29,49
18276,2347,4863.94,636.92,2026-06-25,17
18277,2012,4827.84,28.18,2026-02-14,9
18278,2077,923.89,671.89,2026-01-02,22
18279,1082,4512.3,438.58,2026-02-28,59
18280,281,4066.03,232.88,2026-04-21,46
18281,2056,2990.81,984.03,2026-01-03,20
18282,1432,731.48,675.01,2026-05-05,21
18283,1827,4408.24,980.08,2026-04-03,10
18284,2614,3184.21,919.23,2026-01-06,3
18285,1717,1389.0,36.07,2026-01-14,28
18286,788,3906.16,69.34,2026-02-23,7
18287,1871,1797.89,34.15,2026-06-24,3
18288,634,1191.66,318.81,2026-06-16,53
18289,1908,2464.2,94.67,2026-01-30,20
18290,769,1031.5,519.35,2026-03-15,47
18291,1453,564.6,711.83,2026-06-01,1
18292,273,669.48,475.78,2026-03-06,41
18293,811,3037.27,221.7,2026-01-30,44
18294,1881,1206.93,382.99,2026-06-25,47
18295,353,1462.29,823.47,2026-06-02,54
18296,271,498.01,556.78,2026-05-31,21
18297,2596,2306.09,36.24,2026-06-08,35
18298,1017,1450.5,659.24,2026-03-28,8
18299,2263,3911.38,632.05,2026-06-03,7
18300,1389,3140.33,597.07,2026-02-28,50
18301,2514,2057.87,780.12,2026-04-12,33
18302,2293,2700.58,788.46,2026-02-25,9
18303,505,1830.87,48.04,2026-01-24,12
18304,2359,1613.49,352.33,2026-03-21,16
18305,1204,536.02,425.89,2026-06-23,50
18306,1185,1295.31,99.32,2026-05-15,6
18307,517,4315.12,564.03,2026-03-01,17
18308,1305,151.99,414.61,2026-06-24,45
18309,1290,690.92,964.3,2026-01-18,45
18310,430,3709.14,433.65,2026-05-23,40
18311,788,3350.9,752.14,2026-03-04,45
18312,916,3374.56,423.75,2026-02-10,50
18313,1632,3146.99,576.32,2026-05-29,18
18314,2213,1199.66,400.3,2026-03-09,8
18315,1495,4653.58,147.76,2026-06-27,43
18316,2059,813.84,800.72,2026-02-17,19
18317,1901,3807.33,895.13,2026-03-27,39
18318,2416,3210.95,21.38,2026-06-20,4
18319,2373,4272.54,216.27,2026-02-04,28
18320,259,2130.77,287.45,2026-01-09,36
18321,2314,1179.53,413.55,2026-06-01,43
18322,1080,3075.4,672.27,2026-03-26,57
18323,1419,2138.78,236.02,2026-03-18,34
18324,1958,4332.89,990.77,2026-03-21,55
18325,2086,4793.1,93.09,2026-03-01,15
18326,2048,1859.57,939.99,2026-03-20,22
18327,960,265.43,949.52,2026-04-30,55
18328,384,117.69,34.71,2026-04-20,60
18329,2803,2125.54,831.98,2026-06-04,19
18330,801,1568.92,153.86,2026-04-05,14
18331,1065,1600.26,112.4,2026-06-03,8
18332,1924,3475.7,930.68,2026-03-04,34
18333,651,3046.31,157.56,2026-06-12,60
18334,2841,322.59,400.26,2026-02-05,12
18335,1548,440.06,388.93,2026-04-22,3
18336,1482,2138.79,253.32,2026-03-11,50
18337,2915,3283.02,108.22,2026-05-08,32
18338,2031,2024.42,563.35,2026-06-06,6
18339,1024,4905.86,384.39,2026-05-30,56
18340,1000,2083.48,879.73,2026-02-15,56
18341,779,2886.02,837.4,2026-03-15,34
18342,1141,3421.03,354.35,2026-03-28,55
18343,1386,3482.84,523.38,2026-06-10,4
18344,2276,4417.93,405.86,2026-01-09,55
18345,1656,4062.04,94.42,2026-05-11,17
18346,1108,1775.26,526.62,2026-06-12,36
18347,2935,156.98,914.77,2026-02-28,26
18348,2594,2200.46,615.83,2026-03-19,41
18349,1002,4972.18,107.98,2026-03-14,5
18350,2219,4729.33,495.42,2026-05-31,55
18351,320,475.67,654.56,2026-05-08,42
18352,1150,4116.92,193.14,2026-03-11,22
18353,1217,4739.88,696.81,2026-02-20,4
18354,1336,251.58,761.27,2026-01-15,25
18355,2231,255.73,835.2,2026-02-08,13
18356,2691,3819.48,951.09,2026-04-03,52
18357,1077,4588.67,502.73,2026-03-20,60
18358,2498,1166.71,122.48,2026-02-22,45
18359,2694,1551.88,321.29,2026-06-15,10
18360,2425,2841.24,828.52,2026-03-12,39
18361,2529,274.7,383.84,2026-06-12,24
18362,2262,1432.58,883.24,2026-01-23,56
18363,858,329.45,520.98,2026-03-27,26
18364,2110,4066.93,258.8,2026-06-23,7
18365,289,4540.58,661.46,2026-01-27,28
18366,566,727.12,451.72,2026-05-22,9
18367,983,1620.76,162.16,2026-03-11,52
18368,540,4674.36,387.25,2026-03-16,4
18369,2948,3126.38,942.67,2026-03-10,43
18370,412,1119.56,777.67,2026-01-30,43
18371,159,3662.95,193.19,2026-02-10,5
18372,1332,2185.83,827.84,2026-06-11,7
18373,2028,1677.87,703.44,2026-06-27,43
18374,1702,4833.76,675.01,2026-03-31,2
18375,2728,926.66,390.13,2026-01-24,27
18376,1249,1414.51,810.97,2026-03-14,6
18377,467,4821.87,589.78,2026-01-27,9
18378,2736,351.61,707.78,2026-03-12,25
18379,8,1735.75,950.99,2026-06-03,11
18380,417,1860.56,966.02,2026-03-22,21
18381,1366,821.14,30.28,2026-01-01,15
18382,179,4143.52,945.98,2026-04-12,9
18383,1126,4117.94,341.94,2026-04-08,34
18384,2571,4346.61,373.6,2026-01-28,50
18385,1592,827.06,630.95,2026-01-08,21
18386,1272,2510.04,35.47,2026-04-19,57
18387,1652,1042.04,63.51,2026-01-19,2
18388,2293,199.32,176.24,2026-02-13,59
18389,1359,2328.53,585.73,2026-01-27,16
18390,465,4494.14,119.34,2026-06-06,51
18391,2353,1810.72,897.18,2026-02-07,44
18392,906,3583.72,418.92,2026-06-01,50
18393,2437,3379.2,745.25,2026-02-26,11
18394,1561,1113.79,66.36,2026-06-21,4
18395,1608,2552.33,950.92,2026-03-01,24
18396,573,4979.65,477.21,2026-03-15,30
18397,396,4108.31,982.26,2026-05-04,32
18398,1731,1939.75,405.13,2026-06-25,51
18399,725,3189.04,203.95,2026-02-21,37
18400,1899,529.74,961.77,2026-03-20,57
18401,2467,4164.08,145.16,2026-01-16,18
18402,291,407.9,238.64,2026-03-14,16
18403,2236,3785.84,883.52,2026-03-08,44
18404,2372,1044.34,351.18,2026-03-10,59
18405,2486,3782.86,708.55,2026-05-10,6
18406,551,119.73,835.33,2026-02-18,59
18407,2365,2230.86,972.23,2026-06-07,25
18408,1256,2230.14,152.47,2026-05-11,8
18409,658,1299.25,604.67,2026-01-20,0
18410,1105,2040.73,926.19,2026-03-10,50
18411,2748,539.04,714.94,2026-03-10,60
18412,2580,2482.22,421.55,2026-01-13,60
18413,1848,2915.18,805.34,2026-05-16,18
18414,516,2550.04,976.2,2026-06-14,60
18415,2944,539.18,567.52,2026-02-23,55
18416,2608,2632.89,540.03,2026-04-22,5
18417,2575,1323.32,82.86,2026-01-06,6
18418,167,1619.94,721.8,2026-06-26,54
18419,677,3373.87,404.98,2026-03-03,9
18420,2790,2621.41,216.47,2026-04-28,17
18421,70,3242.64,975.47,2026-03-22,16
18422,495,1659.8,497.69,2026-03-22,18
18423,1840,3316.37,410.04,2026-05-02,13
18424,1331,1197.38,602.79,2026-06-18,20
18425,361,4165.24,986.03,2026-05-13,28
18426,781,578.61,435.96,2026-06-06,7
18427,1210,3476.99,821.16,2026-02-16,18
18428,78,4964.46,551.17,2026-02-08,33
18429,2128,2129.45,400.41,2026-05-13,40
18430,2045,3304.73,719.71,2026-02-12,13
18431,2262,1828.5,301.58,2026-05-15,24
18432,1226,4498.14,337.81,2026-01-06,11
18433,1468,470.73,492.02,2026-06-26,53
18434,2241,1430.72,359.76,2026-01-26,19
18435,2051,265.25,271.4,2026-02-22,34
18436,178,1999.02,919.81,2026-02-21,18
18437,2144,3963.93,896.42,2026-02-12,35
18438,2424,4741.83,592.46,2026-01-31,13
18439,1412,1332.11,941.15,2026-02-17,28
18440,518,1181.65,531.31,2026-02-22,16
18441,2059,2927.84,648.39,2026-03-05,52
18442,1991,4192.47,629.8,2026-06-11,32
18443,210,3442.01,461.49,2026-06-15,6
18444,2543,2781.52,52.24,2026-05-05,49
18445,2336,1958.15,709.86,2026-05-11,32
18446,2744,2404.07,163.0,2026-06-08,23
18447,63,229.18,35.98,2026-06-05,0
18448,944,2949.85,558.17,2026-04-26,17
18449,1155,805.44,256.19,2026-06-20,15
18450,628,3503.0,531.09,2026-02-17,22
18451,532,2261.92,479.49,2026-06-17,14
18452,2253,4875.28,878.4,2026-02-28,51
18453,1678,2980.02,543.49,2026-05-21,31
18454,69,2123.73,498.09,2026-05-30,53
18455,1073,414.53,916.41,2026-06-14,38
18456,476,3399.55,65.08,2026-01-01,44
18457,135,4963.97,621.24,2026-06-06,29
18458,514,707.23,512.71,2026-04-25,56
18459,2407,2647.94,799.89,2026-02-06,22
18460,885,469.29,390.44,2026-04-04,38
18461,531,3147.63,623.68,2026-01-02,25
18462,2972,4064.11,577.57,2026-06-04,29
18463,78,2929.89,671.35,2026-03-21,42
18464,76,3331.07,637.45,2026-05-05,33
18465,2851,3745.87,58.1,2026-04-10,55
18466,2401,1782.29,312.7,2026-02-06,4
18467,2985,2992.84,400.29,2026-05-14,35
18468,2497,1525.82,560.85,2026-02-08,36
18469,1280,1576.16,618.59,2026-04-02,1
18470,2448,3143.01,817.96,2026-03-19,46
18471,2716,631.49,751.83,2026-04-30,28
18472,1355,2548.67,248.38,2026-02-27,49
18473,1926,2396.55,792.91,2026-04-27,53
18474,2588,765.41,744.67,2026-04-13,54
18475,635,210.83,72.32,2026-01-21,30
18476,1748,2804.89,66.44,2026-05-07,60
18477,1137,4105.62,718.65,2026-02-13,24
18478,561,1016.46,392.0,2026-03-03,15
18479,1815,1642.37,657.73,2026-03-24,52
18480,1296,2381.29,981.15,2026-02-14,4
18481,1578,1899.31,263.49,2026-06-03,33
18482,2701,2219.14,811.5,2026-05-30,18
18483,2152,4669.9,992.31,2026-01-19,2
18484,1041,4207.65,542.8,2026-01-09,60
18485,2098,4108.49,138.06,2026-04-30,30
18486,2025,4799.86,910.16,2026-02-28,32
18487,458,1501.6,674.24,2026-02-18,28
18488,544,4844.18,378.32,2026-01-17,6
18489,1489,488.75,568.37,2026-06-28,24
18490,370,1417.68,760.93,2026-01-04,11
18491,1498,2991.38,891.45,2026-06-16,14
18492,860,2500.72,564.13,2026-05-08,55
18493,1029,2084.25,737.91,2026-05-30,30
18494,2465,2685.63,116.55,2026-01-18,25
18495,2103,4578.89,927.18,2026-02-28,31
18496,120,4263.43,693.67,2026-02-02,26
18497,2399,939.98,452.51,2026-02-23,5
18498,1313,1615.96,720.66,2026-01-13,37
18499,2820,1873.96,102.72,2026-06-08,25
18500,2246,3700.75,927.05,2026-05-28,47
18501,1506,1989.71,157.34,2026-04-10,37
18502,2447,1638.45,482.13,2026-05-14,30
18503,2858,614.97,213.58,2026-05-15,47
18504,132,843.56,489.72,2026-03-20,0
18505,2841,4599.43,478.79,2026-01-31,27
18506,269,3839.44,574.06,2026-05-01,2
18507,2213,4157.98,213.56,2026-05-08,35
18508,1208,1823.22,552.69,2026-05-30,59
18509,1977,2553.7,435.47,2026-02-26,5
18510,341,4315.65,590.89,2026-06-07,58
18511,343,485.5,230.14,2026-02-16,32
18512,1980,694.79,466.1,2026-03-13,60
18513,226,201.24,788.43,2026-02-16,31
18514,770,2289.03,205.34,2026-02-22,45
18515,2,2676.7,331.7,2026-03-09,55
18516,2352,2595.69,148.36,2026-02-03,18
18517,273,1166.87,538.21,2026-05-10,40
18518,2653,2871.99,543.27,2026-01-11,32
18519,690,3461.93,297.81,2026-06-17,27
18520,2472,1189.18,687.66,2026-06-15,5
18521,2202,4991.41,373.66,2026-01-16,30
18522,2002,4593.92,837.14,2026-02-06,27
18523,2007,664.74,553.38,2026-06-28,7
18524,273,1498.05,808.82,2026-06-07,27
18525,2092,3172.57,446.62,2026-02-05,48
18526,949,1949.26,23.25,2026-01-04,57
18527,857,1373.71,148.46,2026-05-18,55
18528,2490,4426.95,582.55,2026-06-08,15
18529,1600,4423.95,131.1,2026-05-21,47
18530,2100,1119.16,539.4,2026-05-23,35
18531,987,2750.45,271.25,2026-04-12,60
18532,2782,885.16,487.7,2026-03-20,22
18533,2268,2223.57,253.29,2026-02-07,13
18534,2293,1986.3,615.39,2026-06-08,12
18535,54,1591.66,894.1,2026-06-12,36
18536,2097,3111.89,209.16,2026-01-28,60
18537,93,728.25,378.77,2026-04-13,4
18538,730,3651.07,136.1,2026-05-05,27
18539,2927,3270.65,627.13,2026-01-03,55
18540,2461,4147.34,149.34,2026-01-15,39
18541,996,3585.01,96.43,2026-05-18,59
18542,719,3722.55,568.75,2026-06-22,40
18543,2829,2161.04,954.27,2026-03-21,32
18544,868,3731.87,385.63,2026-06-15,8
18545,1142,3577.81,570.66,2026-02-06,45
18546,2591,899.31,180.18,2026-06-04,45
18547,4,4028.49,837.44,2026-01-06,14
18548,2769,3817.9,798.75,2026-02-17,24
18549,2626,203.49,572.67,2026-04-04,30
18550,342,4502.32,927.8,2026-03-06,37
18551,643,2737.7,816.8,2026-02-07,41
18552,1579,1881.48,378.95,2026-06-12,1
18553,2981,4068.89,385.64,2026-04-12,35
18554,2125,507.94,466.1,2026-05-25,59
18555,654,4232.96,706.77,2026-04-19,39
18556,1475,3555.16,221.41,2026-05-03,10
18557,37,3315.74,556.76,2026-02-11,55
18558,2371,4339.52,756.17,2026-03-04,6
18559,2462,4671.66,195.7,2026-05-28,46
18560,977,1372.5,575.88,2026-06-21,38
18561,2234,2600.86,947.01,2026-02-24,7
18562,2755,3473.11,959.63,2026-01-06,10
18563,1974,3766.84,990.37,2026-06-14,50
18564,596,222.17,252.22,2026-03-28,23
18565,2821,2872.92,806.61,2026-01-16,48
18566,76,2891.61,115.91,2026-03-17,11
18567,1821,1536.18,667.8,2026-05-30,45
18568,1972,4637.88,583.09,2026-01-22,2
18569,1036,4816.87,313.1,2026-04-13,12
18570,2464,2641.39,617.45,2026-05-27,41
18571,2036,415.34,656.76,2026-03-29,58
18572,2860,1849.15,905.78,2026-02-24,41
18573,2939,2854.45,251.51,2026-03-11,23
18574,1945,2820.22,594.97,2026-03-21,52
18575,2008,2822.85,172.17,2026-02-20,3
18576,1200,4611.65,364.43,2026-05-07,21
18577,20,4026.75,82.93,2026-05-11,8
18578,142,4743.14,273.86,2026-04-13,6
18579,859,1368.91,357.71,2026-01-29,36
18580,2543,152.78,220.1,2026-01-25,12
18581,757,1789.46,967.53,2026-02-25,52
18582,675,126.89,922.57,2026-06-03,23
18583,2553,1200.56,176.31,2026-06-12,16
18584,2760,3595.86,418.93,2026-03-07,54
18585,912,1407.07,881.61,2026-03-23,15
18586,2280,3535.61,635.17,2026-04-15,22
18587,2663,2722.14,529.51,2026-04-19,32
18588,1743,1619.79,779.16,2026-03-18,21
18589,991,1418.57,146.43,2026-02-14,25
18590,1476,4402.49,326.0,2026-05-28,12
18591,2443,2294.43,798.58,2026-05-30,40
18592,1505,2459.97,247.71,2026-06-10,40
18593,2866,3035.99,261.42,2026-06-03,34
18594,345,1231.55,447.66,2026-03-14,43
18595,2350,3705.06,890.89,2026-06-20,24
18596,2690,494.29,483.0,2026-01-02,24
18597,2759,3119.63,529.08,2026-05-14,57
18598,623,4400.15,373.75,2026-01-31,2
18599,263,3858.8,134.65,2026-02-02,54
18600,614,4976.73,805.86,2026-02-16,55
18601,1665,543.09,989.16,2026-01-25,47
18602,278,4486.88,531.57,2026-02-04,10
18603,2934,4089.18,362.71,2026-05-01,20
18604,38,695.26,577.43,2026-06-27,32
18605,85,2738.72,582.62,2026-02-03,5
18606,861,3008.44,495.08,2026-03-25,16
18607,48,4101.44,958.78,2026-02-12,8
18608,2548,2632.83,333.4,2026-06-21,29
18609,1999,4698.22,691.26,2026-04-01,60
18610,573,1387.93,803.83,2026-03-13,56
18611,1980,3352.65,253.99,2026-04-24,52
18612,2177,4569.86,471.63,2026-05-04,44
18613,2228,1607.66,489.49,2026-06-21,54
18614,221,2627.28,813.7,2026-02-05,16
18615,269,3497.75,224.74,2026-03-10,1
18616,2024,1026.12,858.43,2026-03-14,8
18617,2612,197.3,439.69,2026-05-15,31
18618,2159,3183.16,564.0,2026-04-23,45
18619,1027,2958.01,635.96,2026-05-28,53
18620,2275,2528.17,298.48,2026-05-10,17
18621,2506,2004.28,892.91,2026-01-15,9
18622,393,1062.19,289.56,2026-03-12,12
18623,659,3185.49,152.68,2026-05-19,48
18624,622,2477.23,445.55,2026-03-12,43
18625,821,4016.64,521.86,2026-03-17,26
18626,2056,2855.23,754.01,2026-04-23,3
18627,172,1988.41,753.38,2026-04-13,32
18628,18,1600.19,453.66,2026-04-02,31
18629,2611,1293.33,220.14,2026-02-04,30
18630,800,2218.25,336.39,2026-03-28,32
18631,323,1085.37,261.23,2026-01-26,33
18632,1485,244.72,515.12,2026-05-25,33
18633,2970,2168.04,121.58,2026-02-23,3
18634,850,861.05,776.01,2026-05-25,33
18635,1323,4813.22,375.38,2026-03-06,59
18636,2672,2868.2,32.61,2026-01-11,53
18637,1445,4776.38,171.98,2026-06-04,28
18638,2341,4514.58,638.09,2026-01-20,11
18639,444,3629.03,460.66,2026-03-05,3
18640,1730,1934.49,522.28,2026-04-05,47
18641,1495,4286.39,646.41,2026-02-14,18
18642,1201,461.16,833.36,2026-04-27,52
18643,2785,3992.64,143.34,2026-04-22,37
18644,2789,460.03,808.58,2026-03-29,48
18645,2988,1585.87,932.96,2026-01-22,19
18646,1878,2542.51,485.74,2026-03-26,10
18647,1284,3298.62,269.03,2026-03-24,26
18648,735,2908.35,285.8,2026-06-09,2
18649,2601,2448.98,609.39,2026-06-19,56
18650,2284,1973.9,21.7,2026-06-10,13
18651,1757,4600.79,910.15,2026-03-21,46
18652,2139,4108.15,253.12,2026-04-25,6
18653,2977,1939.64,294.49,2026-02-03,9
18654,1431,1332.66,692.13,2026-04-21,6
18655,1422,3457.1,339.65,2026-01-24,30
18656,1602,4929.66,901.73,2026-04-28,7
18657,2086,1329.78,291.58,2026-02-21,52
18658,762,3808.79,959.29,2026-03-21,5
18659,68,2666.69,811.55,2026-02-09,37
18660,1467,1055.27,198.93,2026-05-14,10
18661,2109,4836.17,47.57,2026-04-26,16
18662,1639,3765.89,236.49,2026-02-27,23
18663,2168,1985.96,953.64,2026-01-01,23
18664,1477,2570.33,394.7,2026-05-14,0
18665,2697,1410.9,687.07,2026-02-02,47
18666,709,1849.53,633.02,2026-06-12,9
18667,1540,2470.78,261.82,2026-02-20,28
18668,2647,2518.84,728.72,2026-06-03,33
18669,281,898.39,650.13,2026-04-29,25
