transaction_id,from_account_id,to_account_id,amount,transaction_type,channel,status,timestamp
49063,13310,2848,3482.55,Deposit,Mobile,FAILED,2026-06-24 10:16:52
49064,3496,11205,1350.05,Transfer,POS,SUCCESS,2026-01-11 16:54:23
49065,7196,8917,4857.04,Withdrawal,Internet Banking,SUCCESS,2026-03-12 22:21:39
49066,9625,14967,2622.39,Transfer,Mobile,FAILED,2026-02-03 08:31:19
49067,12058,10907,6841.86,Transfer,ATM,FAILED,2026-06-27 17:31:51
49068,9734,702,9504.79,Transfer,ATM,FAILED,2026-05-10 15:48:11
49069,1447,14741,3414.1,Transfer,Internet Banking,FAILED,2026-02-27 11:28:13
49070,14112,5284,9431.36,Withdrawal,POS,SUCCESS,2026-03-31 08:22:03
49071,13499,14534,6560.29,Deposit,Mobile,SUCCESS,2026-04-14 22:56:12
49072,14209,3907,6736.91,Transfer,Mobile,FAILED,2026-04-10 05:33:26
49073,5949,4075,3076.86,Transfer,Mobile,SUCCESS,2026-05-28 01:51:47
49074,11008,12334,7810.47,Transfer,Mobile,SUCCESS,2026-02-22 11:52:03
49075,13899,10551,3459.61,Withdrawal,ATM,SUCCESS,2026-01-04 11:19:01
49076,13235,14947,3636.61,Transfer,Mobile,SUCCESS,2026-05-09 04:32:24
49077,12667,9201,1066.27,Transfer,Mobile,SUCCESS,2026-05-07 03:36:01
49078,6272,7233,2752.36,Transfer,Internet Banking,SUCCESS,2026-01-02 06:04:07
49079,11055,10967,7190.13,Deposit,ATM,FAILED,2026-06-17 01:26:59
49080,9385,4634,1837.68,Deposit,Internet Banking,FAILED,2026-05-05 22:01:12
49081,4486,5408,9600.75,Withdrawal,POS,SUCCESS,2026-02-21 18:12:51
49082,6031,3757,1109.3,Withdrawal,Mobile,FAILED,2026-06-06 17:01:25
49083,6754,1304,7529.03,Transfer,Internet Banking,FAILED,2026-01-18 11:36:50
49084,3805,9153,1090.68,Deposit,ATM,FAILED,2026-05-27 03:31:01
49085,11069,13117,1657.85,Withdrawal,ATM,FAILED,2026-02-12 15:00:26
49086,4135,10678,7482.55,Transfer,Mobile,FAILED,2026-04-22 16:52:07
49087,9114,5710,6486.37,Withdrawal,ATM,SUCCESS,2026-03-24 11:18:42
49088,8843,13055,676.7,Withdrawal,ATM,SUCCESS,2026-03-22 16:24:07
49089,13021,5764,9544.32,Deposit,Internet Banking,FAILED,2026-06-12 16:52:28
49090,12752,5455,3426.66,Deposit,Internet Banking,FAILED,2026-05-31 06:15:58
49091,330,8394,2200.45,Withdrawal,Mobile,SUCCESS,2026-05-22 10:54:57
49092,14663,6376,2254.08,Withdrawal,Internet Banking,FAILED,2026-01-28 00:04:28
49093,5776,2211,9821.21,Deposit,POS,FAILED,2026-01-09 02:06:11
49094,10704,13291,4762.51,Transfer,Internet Banking,SUCCESS,2026-06-18 14:51:51
49095,5422,4196,9945.97,Transfer,POS,FAILED,2026-03-01 22:33:08
49096,12127,2690,6404.05,Deposit,Mobile,FAILED,2026-06-23 06:33:39
49097,6378,12105,321.69,Deposit,Mobile,FAILED,2026-06-11 23:33:05
49098,12391,9404,4164.69,Transfer,POS,SUCCESS,2026-04-30 13:05:51
49099,13215,9019,5211.23,Withdrawal,Internet Banking,FAILED,2026-03-29 01:21:46
49100,12363,11199,8411.12,Withdrawal,Internet Banking,SUCCESS,2026-02-09 11:45:46
49101,48,7552,3593.92,Withdrawal,ATM,SUCCESS,2026-04-16 10:11:58
49102,11140,10347,7679.75,Deposit,Mobile,SUCCESS,2026-05-27 08:12:48
49103,3482,14131,8260.75,Deposit,ATM,FAILED,2026-05-14 18:21:50
49104,13916,10583,2326.37,Withdrawal,Mobile,FAILED,2026-01-29 17:54:36
49105,3519,1982,4687.95,Deposit,POS,SUCCESS,2026-04-23 21:46:38
49106,14445,350,883.78,Deposit,Mobile,SUCCESS,2026-05-11 04:19:43
49107,11029,11425,6862.39,Deposit,POS,SUCCESS,2026-01-07 20:26:18
49108,10589,8327,2832.97,Deposit,ATM,SUCCESS,2026-03-12 18:24:39
49109,10007,10346,3045.2,Deposit,ATM,FAILED,2026-04-14 15:04:02
49110,8733,4357,9381.24,Transfer,Mobile,FAILED,2026-06-22 17:27:04
49111,8965,2374,840.53,Transfer,POS,FAILED,2026-05-27 11:12:01
49112,6192,7296,8694.07,Withdrawal,Internet Banking,SUCCESS,2026-03-03 12:12:00
49113,9921,13758,2954.02,Deposit,Mobile,FAILED,2026-02-05 02:11:22
49114,995,2734,9841.85,Withdrawal,ATM,FAILED,2026-05-14 15:09:59
49115,2691,2172,6713.49,Transfer,Mobile,FAILED,2026-01-10 18:54:32
49116,2639,6722,2285.05,Transfer,Internet Banking,SUCCESS,2026-02-22 21:37:57
49117,4175,3602,4773.15,Withdrawal,POS,SUCCESS,2026-01-09 00:17:16
49118,1233,128,7155.81,Withdrawal,Mobile,FAILED,2026-03-12 20:11:34
49119,11548,12629,7630.42,Withdrawal,Mobile,FAILED,2026-02-13 12:27:27
49120,14785,14238,8708.17,Transfer,Internet Banking,FAILED,2026-04-09 23:19:16
49121,11014,4651,6878.02,Deposit,Mobile,SUCCESS,2026-03-15 15:41:44
49122,11722,9944,8817.15,Withdrawal,Mobile,SUCCESS,2026-05-30 02:05:48
49123,9676,6925,5224.5,Withdrawal,Mobile,SUCCESS,2026-03-12 21:44:27
49124,1097,7222,8002.92,Withdrawal,Internet Banking,FAILED,2026-06-05 08:22:32
49125,389,8528,3904.79,Deposit,POS,FAILED,2026-03-10 13:38:39
49126,1978,13803,2310.94,Deposit,Mobile,FAILED,2026-04-25 08:09:38
49127,12104,11266,7688.19,Transfer,Mobile,SUCCESS,2026-05-30 12:36:45
49128,4069,13961,5614.67,Withdrawal,ATM,FAILED,2026-04-28 15:23:58
49129,8980,6201,7811.66,Transfer,Internet Banking,SUCCESS,2026-05-24 16:54:16
49130,5015,5521,7183.55,Withdrawal,Internet Banking,SUCCESS,2026-02-11 11:33:04
49131,717,1283,8629.39,Withdrawal,Internet Banking,SUCCESS,2026-03-05 04:12:34
49132,12968,6870,8724.27,Deposit,ATM,SUCCESS,2026-04-05 07:12:13
49133,869,6764,2578.55,Withdrawal,Internet Banking,FAILED,2026-04-13 13:39:31
49134,14380,10388,930.27,Transfer,Mobile,FAILED,2026-05-28 15:24:14
49135,10454,3844,8216.2,Deposit,Mobile,FAILED,2026-03-03 04:13:06
49136,4629,6110,8683.63,Withdrawal,POS,FAILED,2026-02-17 14:25:03
49137,1002,13788,961.97,Withdrawal,POS,FAILED,2026-05-18 09:16:49
49138,2876,11107,272.15,Withdrawal,POS,FAILED,2026-04-25 23:45:10
49139,14657,13156,437.73,Transfer,Internet Banking,FAILED,2026-06-13 23:53:51
49140,14942,2157,1479.89,Deposit,ATM,FAILED,2026-04-26 04:08:44
49141,10095,8805,5645.15,Deposit,ATM,FAILED,2026-05-10 14:49:38
49142,5465,9854,4871.08,Transfer,POS,SUCCESS,2026-01-02 16:43:57
49143,3933,10485,9952.4,Deposit,Internet Banking,SUCCESS,2026-05-22 15:00:57
49144,8113,7312,1843.64,Transfer,Mobile,SUCCESS,2026-05-23 17:19:39
49145,13249,12711,3120.28,Deposit,Internet Banking,SUCCESS,2026-02-05 02:37:36
49146,2256,12297,9862.92,Deposit,ATM,FAILED,2026-04-18 06:06:08
49147,14485,10733,9896.23,Withdrawal,Mobile,FAILED,2026-06-21 15:35:44
49148,5310,10724,2425.36,Withdrawal,ATM,FAILED,2026-06-03 08:10:37
49149,12095,9976,7387.68,Deposit,POS,SUCCESS,2026-05-30 18:15:51
49150,9031,12493,8943.79,Withdrawal,ATM,SUCCESS,2026-04-29 18:47:24
49151,9692,9284,8128.44,Transfer,ATM,FAILED,2026-06-27 00:11:40
49152,12460,6935,9046.21,Transfer,Mobile,FAILED,2026-04-23 15:52:54
49153,182,14518,7732.08,Transfer,Mobile,FAILED,2026-03-27 02:48:25
49154,9742,12894,5679.63,Deposit,Internet Banking,FAILED,2026-04-28 16:25:20
49155,4063,14023,9150.31,Transfer,POS,FAILED,2026-03-11 02:23:03
49156,1134,8237,8401.12,Transfer,ATM,SUCCESS,2026-06-17 22:11:44
49157,5273,5586,6410.0,Deposit,POS,FAILED,2026-06-28 22:50:30
49158,3166,9363,7483.01,Transfer,Internet Banking,SUCCESS,2026-04-18 15:47:09
49159,14127,6632,7656.17,Withdrawal,Mobile,FAILED,2026-01-26 13:43:51
49160,9659,12734,5039.53,Deposit,ATM,SUCCESS,2026-01-25 20:58:55
49161,6655,7334,3649.09,Transfer,POS,FAILED,2026-03-22 20:46:34
49162,14492,10770,2118.77,Deposit,Mobile,FAILED,2026-01-31 23:04:36
49163,12496,7406,9833.89,Deposit,ATM,FAILED,2026-03-29 10:12:12
49164,1636,2834,8807.81,Deposit,ATM,FAILED,2026-02-17 00:19:28
49165,1929,12727,5819.42,Deposit,POS,SUCCESS,2026-01-12 23:08:07
49166,5205,8133,5597.08,Transfer,POS,SUCCESS,2026-06-03 19:05:52
49167,13477,5383,6338.05,Withdrawal,Internet Banking,SUCCESS,2026-06-01 11:35:26
49168,11869,5613,1751.73,Transfer,ATM,FAILED,2026-03-15 21:20:40
49169,9219,12034,2189.18,Deposit,Mobile,FAILED,2026-02-10 04:42:32
49170,12340,955,7263.16,Deposit,ATM,FAILED,2026-03-28 06:07:50
49171,614,8150,6399.71,Transfer,Internet Banking,SUCCESS,2026-05-21 22:02:57
49172,13630,1635,2888.19,Transfer,Internet Banking,SUCCESS,2026-04-19 16:57:30
49173,662,6293,8869.34,Withdrawal,POS,FAILED,2026-05-02 05:06:36
49174,13544,5505,1650.61,Withdrawal,ATM,SUCCESS,2026-03-05 15:12:09
49175,4874,579,9232.01,Withdrawal,Mobile,SUCCESS,2026-02-20 07:52:33
49176,8698,11508,2547.76,Transfer,Internet Banking,FAILED,2026-03-19 20:46:34
49177,5736,12696,9079.89,Withdrawal,Internet Banking,FAILED,2026-05-14 19:26:36
49178,10942,3898,4615.66,Withdrawal,ATM,FAILED,2026-05-11 21:13:10
49179,1741,7934,1706.42,Withdrawal,ATM,SUCCESS,2026-06-08 05:23:34
49180,12561,6599,2103.57,Deposit,ATM,SUCCESS,2026-04-11 05:05:15
49181,4909,13071,8655.26,Transfer,ATM,SUCCESS,2026-05-18 19:24:46
49182,11357,9528,7280.55,Transfer,Mobile,FAILED,2026-01-29 07:22:18
49183,6939,8841,8372.31,Transfer,Mobile,SUCCESS,2026-05-13 09:59:43
49184,1391,12429,1334.24,Transfer,ATM,SUCCESS,2026-05-19 22:28:59
49185,13504,12690,5457.77,Deposit,Mobile,SUCCESS,2026-01-02 04:42:19
49186,453,1745,5854.76,Withdrawal,POS,SUCCESS,2026-04-09 19:10:44
49187,7626,4661,4028.9,Withdrawal,Internet Banking,FAILED,2026-03-08 14:03:51
49188,5220,14899,7461.61,Deposit,ATM,FAILED,2026-01-11 08:05:36
49189,5172,9012,6764.59,Withdrawal,POS,FAILED,2026-06-05 00:40:50
49190,175,3448,7386.53,Transfer,POS,FAILED,2026-06-11 02:55:23
49191,9721,9847,7695.24,Transfer,Mobile,SUCCESS,2026-02-09 20:55:25
49192,5600,14098,8234.84,Withdrawal,Internet Banking,SUCCESS,2026-04-09 08:11:21
49193,1753,5531,6194.73,Deposit,ATM,FAILED,2026-05-10 15:09:02
49194,10015,8057,3492.13,Transfer,ATM,FAILED,2026-05-07 08:02:38
49195,506,2484,978.72,Withdrawal,Mobile,FAILED,2026-06-28 04:19:34
49196,5704,2894,6339.13,Deposit,POS,SUCCESS,2026-03-06 09:22:33
49197,5216,7147,7631.09,Deposit,Mobile,FAILED,2026-03-21 05:18:07
49198,8410,11520,4330.9,Deposit,Internet Banking,FAILED,2026-02-10 13:42:37
49199,9957,12582,8505.15,Transfer,Mobile,FAILED,2026-03-24 00:07:19
49200,3550,12151,7803.47,Deposit,POS,FAILED,2026-06-20 16:19:02
49201,8888,4313,152.04,Withdrawal,ATM,SUCCESS,2026-06-08 22:27:24
49202,11257,834,7759.42,Deposit,ATM,FAILED,2026-06-26 22:52:10
49203,12436,419,3902.17,Deposit,ATM,FAILED,2026-03-10 06:54:40
49204,2153,14696,125.75,Withdrawal,Internet Banking,FAILED,2026-05-02 11:37:20
49205,13755,3681,2337.7,Transfer,ATM,SUCCESS,2026-05-30 03:21:32
49206,3364,10818,4930.81,Deposit,Mobile,FAILED,2026-05-07 16:06:26
49207,6410,2827,3248.52,Transfer,ATM,FAILED,2026-05-07 09:11:08
49208,14242,1476,5290.47,Deposit,POS,FAILED,2026-01-24 08:03:13
49209,7087,7364,8419.15,Deposit,Internet Banking,SUCCESS,2026-04-24 22:23:46
49210,9291,13010,6572.46,Deposit,Mobile,SUCCESS,2026-04-22 23:28:13
49211,7354,14251,5240.91,Deposit,Mobile,SUCCESS,2026-02-21 19:32:35
49212,5155,3340,794.25,Transfer,POS,FAILED,2026-05-18 09:24:01
49213,12746,2113,4466.8,Deposit,ATM,FAILED,2026-02-05 07:20:14
49214,9105,11498,9534.76,Withdrawal,ATM,SUCCESS,2026-03-03 11:53:48
49215,6193,3912,4126.48,Deposit,ATM,FAILED,2026-05-13 14:14:42
49216,5196,3796,8004.52,Withdrawal,Mobile,FAILED,2026-05-14 00:21:58
49217,1234,10905,8106.52,Deposit,Internet Banking,SUCCESS,2026-06-09 02:32:35
49218,4310,10399,9623.05,Transfer,POS,FAILED,2026-01-17 08:00:39
49219,3824,10842,8211.59,Transfer,ATM,FAILED,2026-03-07 23:02:39
49220,1144,11844,5449.41,Deposit,ATM,FAILED,2026-03-25 14:09:52
49221,3849,5306,7587.31,Deposit,Mobile,SUCCESS,2026-04-03 21:41:24
49222,5180,8771,5946.7,Withdrawal,Internet Banking,SUCCESS,2026-01-30 20:56:37
49223,14502,8456,7889.9,Deposit,ATM,FAILED,2026-05-15 19:52:59
49224,1751,8754,8105.24,Withdrawal,Internet Banking,FAILED,2026-06-08 19:25:43
49225,12622,728,6789.64,Withdrawal,Mobile,FAILED,2026-05-11 20:29:20
49226,13142,2240,6736.78,Transfer,Internet Banking,SUCCESS,2026-06-17 14:11:15
49227,14115,14507,3976.36,Deposit,Internet Banking,FAILED,2026-05-18 18:37:01
49228,6873,14246,3484.38,Withdrawal,POS,SUCCESS,2026-04-26 09:14:16
49229,8685,3466,53.37,Deposit,POS,FAILED,2026-04-05 06:43:08
49230,2629,3139,7336.43,Deposit,POS,FAILED,2026-03-02 17:30:33
49231,3850,10204,6139.0,Deposit,ATM,FAILED,2026-06-14 14:51:30
49232,599,2134,2960.5,Withdrawal,Internet Banking,FAILED,2026-01-16 21:46:43
49233,4151,2944,3771.15,Transfer,POS,FAILED,2026-05-14 07:38:27
49234,8177,13923,6312.37,Deposit,Internet Banking,FAILED,2026-05-18 09:27:27
49235,4775,11440,8082.51,Transfer,POS,SUCCESS,2026-05-28 13:46:17
49236,9998,7224,1291.32,Deposit,Internet Banking,FAILED,2026-02-02 22:11:11
49237,5456,9447,7093.54,Withdrawal,Internet Banking,SUCCESS,2026-01-28 20:35:39
49238,10166,2289,6966.66,Withdrawal,Internet Banking,SUCCESS,2026-03-09 08:21:26
49239,12071,4239,7638.07,Transfer,POS,FAILED,2026-01-14 23:52:44
49240,9191,6149,9245.78,Deposit,ATM,FAILED,2026-02-09 07:53:48
49241,11641,12095,8300.24,Transfer,Internet Banking,FAILED,2026-04-24 06:37:24
49242,1785,8233,1200.78,Withdrawal,POS,FAILED,2026-03-16 17:35:08
49243,10186,12892,3968.84,Deposit,POS,SUCCESS,2026-06-26 11:05:44
49244,12933,3167,2723.83,Withdrawal,Mobile,SUCCESS,2026-03-04 18:33:02
49245,13949,2603,759.47,Withdrawal,Mobile,FAILED,2026-04-10 19:18:44
49246,5489,6677,7597.12,Transfer,Mobile,FAILED,2026-05-19 12:14:29
49247,13335,12818,6266.61,Withdrawal,POS,SUCCESS,2026-05-28 19:56:19
49248,829,6783,9794.64,Withdrawal,ATM,SUCCESS,2026-04-30 14:48:01
49249,9868,14408,1575.85,Deposit,POS,FAILED,2026-05-01 15:34:12
49250,14308,12304,4576.92,Transfer,Mobile,FAILED,2026-02-21 08:14:17
49251,6313,12428,5003.54,Withdrawal,POS,SUCCESS,2026-03-15 11:32:13
49252,10381,8719,4956.11,Withdrawal,Mobile,FAILED,2026-04-12 22:39:27
49253,13175,12401,1963.09,Withdrawal,Internet Banking,FAILED,2026-05-23 02:58:06
49254,8619,12209,8201.58,Transfer,Mobile,SUCCESS,2026-01-13 07:45:26
49255,8156,6562,6398.2,Transfer,Mobile,FAILED,2026-03-20 12:29:08
49256,1367,2880,2665.58,Transfer,Mobile,FAILED,2026-06-24 17:56:53
49257,11948,172,3181.89,Withdrawal,ATM,FAILED,2026-03-19 11:20:40
49258,4923,9044,8690.52,Transfer,ATM,SUCCESS,2026-05-13 17:25:39
49259,13542,13275,8289.42,Transfer,Internet Banking,FAILED,2026-03-20 14:27:05
49260,6721,12896,510.92,Withdrawal,Internet Banking,SUCCESS,2026-02-24 14:22:45
49261,11237,10703,3681.34,Deposit,ATM,FAILED,2026-02-24 14:17:25
49262,5647,8797,6881.25,Deposit,POS,SUCCESS,2026-01-30 13:07:56
49263,12774,10784,7585.61,Deposit,ATM,SUCCESS,2026-06-11 07:06:51
49264,489,1567,3148.15,Withdrawal,POS,SUCCESS,2026-06-26 08:55:46
49265,6333,7296,2037.45,Withdrawal,Mobile,FAILED,2026-06-03 15:26:37
49266,271,3417,5771.85,Withdrawal,POS,SUCCESS,2026-04-05 10:47:28
49267,7866,7481,166.71,Withdrawal,POS,FAILED,2026-02-20 18:24:59
49268,4885,12081,9520.7,Withdrawal,ATM,FAILED,2026-02-26 14:06:51
49269,8750,9169,9329.83,Deposit,Internet Banking,FAILED,2026-02-24 12:55:50
49270,10115,3061,5393.76,Transfer,Mobile,FAILED,2026-04-02 04:24:52
49271,10609,13816,2478.58,Withdrawal,ATM,SUCCESS,2026-06-06 10:21:58
49272,9952,1766,877.71,Deposit,POS,FAILED,2026-03-20 00:51:47
49273,13439,7836,2679.3,Deposit,POS,FAILED,2026-02-20 05:34:03
49274,1223,6237,7364.09,Deposit,Mobile,SUCCESS,2026-06-25 05:47:35
49275,8898,7954,3134.51,Withdrawal,ATM,SUCCESS,2026-02-11 10:33:49
49276,12225,12868,183.77,Transfer,Mobile,FAILED,2026-05-14 08:15:16
49277,2202,4590,686.89,Withdrawal,ATM,SUCCESS,2026-06-09 17:36:51
49278,8932,12139,2347.73,Withdrawal,POS,SUCCESS,2026-05-25 21:53:14
49279,12786,5962,9445.41,Transfer,ATM,FAILED,2026-04-11 19:37:11
49280,5965,10937,5845.12,Withdrawal,ATM,SUCCESS,2026-02-15 10:32:02
49281,1869,12398,8976.8,Deposit,POS,FAILED,2026-01-09 02:39:16
49282,13119,8744,4408.95,Deposit,Mobile,FAILED,2026-05-27 13:20:37
49283,4419,10229,2146.84,Transfer,ATM,FAILED,2026-02-19 15:23:41
49284,3904,4768,5622.86,Withdrawal,Mobile,SUCCESS,2026-03-15 12:37:04
49285,2842,6892,4967.46,Deposit,Mobile,SUCCESS,2026-04-24 14:53:13
49286,14382,2250,6646.78,Transfer,Mobile,FAILED,2026-04-07 14:51:28
49287,14552,955,7804.29,Transfer,POS,FAILED,2026-06-06 08:21:18
49288,2805,4732,9179.75,Deposit,Internet Banking,SUCCESS,2026-02-21 09:23:45
49289,14738,7039,9899.24,Deposit,POS,FAILED,2026-03-30 10:02:39
49290,6204,4483,5598.4,Deposit,ATM,SUCCESS,2026-02-16 14:24:06
49291,13191,11115,5498.65,Transfer,POS,FAILED,2026-02-23 20:06:34
49292,13688,5167,1133.17,Deposit,ATM,FAILED,2026-01-08 04:42:37
49293,8111,7839,4265.2,Transfer,Internet Banking,SUCCESS,2026-06-27 04:20:02
49294,7131,3333,9890.75,Deposit,Mobile,FAILED,2026-01-12 05:47:56
49295,12136,11744,6984.46,Deposit,Mobile,SUCCESS,2026-04-22 02:05:25
49296,1821,2597,8755.68,Deposit,ATM,SUCCESS,2026-02-24 02:39:41
49297,8589,7128,4609.66,Deposit,Mobile,FAILED,2026-04-16 06:28:21
49298,7741,14559,3808.21,Withdrawal,POS,SUCCESS,2026-03-24 21:29:46
49299,2512,4980,9456.34,Withdrawal,POS,FAILED,2026-02-01 06:40:20
49300,14887,5310,9741.29,Deposit,ATM,FAILED,2026-01-21 04:38:30
49301,4181,3516,5648.7,Deposit,Mobile,FAILED,2026-01-01 20:29:57
49302,12529,1781,8832.31,Withdrawal,POS,FAILED,2026-01-21 10:26:09
49303,2590,4615,9037.15,Deposit,ATM,FAILED,2026-02-08 22:23:16
49304,9498,891,7881.27,Deposit,POS,SUCCESS,2026-01-04 08:17:29
49305,514,1939,7015.95,Transfer,Internet Banking,FAILED,2026-03-18 17:11:31
49306,12199,11902,1209.47,Deposit,Mobile,FAILED,2026-01-31 03:49:18
49307,8259,3626,4497.98,Withdrawal,Mobile,SUCCESS,2026-01-16 15:14:10
49308,1367,985,5495.69,Deposit,Internet Banking,FAILED,2026-03-09 05:01:07
49309,643,3085,8205.96,Withdrawal,ATM,FAILED,2026-05-11 01:15:57
49310,4764,11185,9085.65,Deposit,ATM,FAILED,2026-05-04 16:41:26
49311,13885,13356,335.83,Withdrawal,Mobile,FAILED,2026-04-27 07:49:11
49312,12236,14848,7809.83,Deposit,Mobile,SUCCESS,2026-06-04 22:10:38
49313,11277,12510,6767.41,Transfer,Mobile,FAILED,2026-03-27 21:02:25
49314,12751,12578,2694.43,Deposit,Mobile,SUCCESS,2026-06-01 05:53:12
49315,7295,1389,6804.9,Transfer,Internet Banking,SUCCESS,2026-01-22 06:19:22
49316,227,2665,9284.03,Transfer,Mobile,SUCCESS,2026-02-23 00:35:57
49317,4827,12185,6798.18,Withdrawal,POS,SUCCESS,2026-06-24 08:37:38
49318,5711,8480,484.91,Withdrawal,ATM,SUCCESS,2026-03-21 10:18:40
49319,10669,14816,5652.79,Transfer,Internet Banking,SUCCESS,2026-04-11 23:44:49
49320,9534,6269,5666.11,Deposit,Mobile,FAILED,2026-02-14 13:48:01
49321,1988,9607,1571.64,Withdrawal,POS,FAILED,2026-02-14 02:59:44
49322,11311,5041,3384.5,Withdrawal,Mobile,SUCCESS,2026-05-06 22:48:10
49323,2044,2102,8072.95,Deposit,Internet Banking,FAILED,2026-04-22 10:42:35
49324,12524,10137,9340.72,Deposit,Internet Banking,FAILED,2026-01-10 17:55:23
49325,12195,10853,3461.9,Transfer,POS,FAILED,2026-01-17 20:10:51
49326,12279,10079,5816.95,Transfer,ATM,SUCCESS,2026-03-22 13:45:05
49327,11763,11035,1232.15,Deposit,ATM,SUCCESS,2026-02-17 11:13:10
49328,1928,11810,5705.16,Transfer,Mobile,FAILED,2026-01-08 23:00:32
49329,14259,8599,7687.81,Withdrawal,Internet Banking,SUCCESS,2026-01-08 15:20:10
49330,7515,8070,6548.63,Deposit,POS,SUCCESS,2026-01-30 23:20:29
49331,7756,4586,2238.45,Withdrawal,Internet Banking,SUCCESS,2026-04-02 20:54:08
49332,12631,4979,9509.49,Withdrawal,ATM,FAILED,2026-06-24 05:05:03
49333,1271,6018,1061.28,Transfer,Mobile,FAILED,2026-03-03 21:07:07
49334,7981,7070,3399.49,Transfer,Internet Banking,FAILED,2026-01-25 23:33:33
49335,2940,10659,8582.23,Transfer,Mobile,SUCCESS,2026-03-22 01:50:35
49336,2523,6165,1455.72,Withdrawal,Internet Banking,SUCCESS,2026-06-15 03:10:03
49337,8160,12613,525.48,Withdrawal,Mobile,SUCCESS,2026-06-26 18:05:02
49338,8173,14035,7049.52,Transfer,Mobile,SUCCESS,2026-03-17 13:19:47
49339,10240,1702,9603.41,Transfer,ATM,SUCCESS,2026-03-05 16:35:55
49340,844,10640,8299.49,Deposit,ATM,SUCCESS,2026-01-23 09:48:00
49341,13084,10001,9158.83,Transfer,Mobile,SUCCESS,2026-01-25 16:22:52
49342,5953,14003,9405.61,Withdrawal,Internet Banking,FAILED,2026-02-10 00:23:34
49343,9807,10809,5759.84,Withdrawal,POS,FAILED,2026-06-27 12:49:27
49344,8780,4435,2079.97,Deposit,POS,FAILED,2026-05-05 10:37:20
49345,11664,4520,4104.11,Withdrawal,ATM,SUCCESS,2026-05-13 21:16:40
49346,10550,10167,5877.04,Deposit,POS,SUCCESS,2026-01-11 18:55:30
49347,10134,3209,607.14,Transfer,ATM,FAILED,2026-05-06 22:40:24
49348,11027,12036,3573.45,Withdrawal,POS,FAILED,2026-01-13 00:12:59
49349,11751,5626,7471.7,Withdrawal,POS,FAILED,2026-04-23 06:34:53
49350,9475,3282,2232.63,Withdrawal,POS,SUCCESS,2026-06-02 17:17:09
49351,13775,9753,4360.98,Transfer,Internet Banking,FAILED,2026-03-30 19:29:11
49352,7010,2770,4989.75,Withdrawal,ATM,SUCCESS,2026-03-26 05:30:29
49353,6588,2059,111.48,Deposit,POS,FAILED,2026-02-03 15:49:05
49354,6485,6099,9709.93,Deposit,ATM,FAILED,2026-03-23 10:01:24
49355,1873,4296,8556.83,Transfer,Mobile,FAILED,2026-04-26 03:51:04
49356,10307,11927,698.37,Withdrawal,POS,FAILED,2026-01-29 17:34:37
49357,7878,8251,7506.39,Withdrawal,ATM,FAILED,2026-03-06 17:01:57
49358,8163,12718,490.46,Transfer,POS,FAILED,2026-04-23 11:08:34
49359,9980,4762,4082.4,Transfer,Internet Banking,SUCCESS,2026-03-11 04:20:33
49360,6892,12096,1517.04,Deposit,Mobile,FAILED,2026-01-01 12:00:31
49361,4475,1711,2197.33,Transfer,Mobile,SUCCESS,2026-06-27 04:10:01
49362,8740,7863,3182.09,Withdrawal,POS,SUCCESS,2026-03-12 12:35:16
49363,442,11962,5624.36,Transfer,POS,SUCCESS,2026-05-26 07:54:28
49364,6033,3096,6621.84,Transfer,Mobile,FAILED,2026-05-01 10:37:50
49365,13656,1819,3014.39,Transfer,Mobile,SUCCESS,2026-06-23 13:12:40
49366,11591,9842,4842.9,Transfer,Mobile,FAILED,2026-05-12 11:01:29
49367,3467,3854,1747.25,Withdrawal,ATM,FAILED,2026-02-15 14:50:26
49368,3587,11943,8597.38,Transfer,POS,SUCCESS,2026-05-05 03:44:13
49369,1564,124,1481.26,Deposit,Mobile,SUCCESS,2026-03-10 06:26:19
49370,13360,810,135.91,Withdrawal,POS,SUCCESS,2026-06-04 03:04:24
49371,13586,12202,3044.14,Transfer,Internet Banking,FAILED,2026-04-15 12:26:37
49372,1509,8453,5693.86,Transfer,Internet Banking,SUCCESS,2026-06-28 14:47:01
49373,1473,4536,336.63,Transfer,Mobile,SUCCESS,2026-06-10 01:00:54
49374,11601,11141,996.33,Deposit,Internet Banking,FAILED,2026-02-06 17:37:50
49375,7330,7919,5572.62,Deposit,Internet Banking,FAILED,2026-05-15 16:52:57
49376,13740,7769,9789.09,Transfer,ATM,SUCCESS,2026-02-27 15:08:26
49377,6417,1337,3962.42,Withdrawal,POS,FAILED,2026-04-30 10:24:47
49378,845,8703,5226.91,Deposit,ATM,FAILED,2026-06-12 01:59:13
49379,9055,12190,5769.9,Withdrawal,Mobile,SUCCESS,2026-03-05 10:43:21
49380,165,14901,434.7,Deposit,ATM,FAILED,2026-06-24 14:21:02
49381,14711,3208,6234.87,Withdrawal,Internet Banking,SUCCESS,2026-06-26 21:55:16
49382,1061,5377,3784.6,Withdrawal,POS,FAILED,2026-06-24 23:52:18
49383,5070,555,8823.15,Withdrawal,POS,SUCCESS,2026-04-20 07:13:35
49384,13465,9228,6982.08,Transfer,POS,SUCCESS,2026-05-01 09:33:28
49385,13517,5110,3944.92,Transfer,POS,SUCCESS,2026-01-02 05:40:45
49386,4513,10559,1864.69,Deposit,Mobile,FAILED,2026-02-09 13:49:02
