loan_id,customer_id,account_id,loan_amount,interest_rate,term_months,status
1852,7835,13064,944195.41,13.79,12,Default
1853,9985,4902,127388.3,9.36,36,Closed
1854,9932,11340,479154.28,3.42,24,Default
1855,70,12586,273946.04,10.75,48,Closed
1856,7620,5529,115204.33,3.11,36,Closed
1857,2761,9531,463025.06,9.13,48,Closed
1858,8700,8809,749803.28,5.17,24,Default
1859,20,1557,950962.25,13.36,12,Active
1860,8019,2486,747702.78,12.37,48,Active
1861,6030,12079,738363.33,3.58,48,Closed
1862,4534,11024,32838.31,6.26,24,Closed
1863,7693,13241,214181.69,4.89,48,Active
1864,3924,8849,281971.14,5.27,12,Closed
1865,2625,8657,360542.59,7.39,12,Active
1866,1918,9393,364652.64,13.03,36,Default
1867,727,14283,767413.96,10.33,12,Active
1868,9852,11463,406998.04,7.84,12,Closed
1869,110,1073,848982.44,8.02,36,Closed
1870,2097,761,629925.35,6.76,48,Closed
1871,6212,6978,800552.31,12.38,12,Closed
1872,9854,12555,135789.07,5.93,48,Default
1873,4353,2734,176834.54,8.71,48,Active
1874,8786,9756,598142.26,10.82,48,Default
1875,7809,13230,176631.11,7.62,12,Closed
1876,2856,4059,653755.44,9.22,48,Closed
1877,1128,964,66480.79,7.81,24,Active
1878,6754,11507,601698.41,6.06,48,Active
1879,6610,7801,932191.24,12.35,36,Default
1880,4085,11196,116325.42,12.08,48,Closed
1881,4439,13397,217318.65,9.31,24,Active
1882,7480,56,666631.3,9.9,48,Default
1883,5197,329,948007.73,12.92,36,Closed
1884,3960,1689,191639.57,7.28,36,Default
1885,8194,2155,157709.87,3.83,36,Active
1886,8055,6793,146748.87,6.33,12,Closed
1887,15,9139,691476.17,10.48,36,Active
1888,4675,1988,329866.84,14.52,12,Default
1889,8926,3100,13986.53,11.69,12,Active
1890,2263,11181,181028.92,5.17,12,Active
1891,3505,2839,714695.72,5.86,36,Closed
1892,1936,2759,512460.79,5.24,36,Closed
1893,6977,2639,333084.54,14.26,36,Active
1894,4742,8345,194512.24,3.65,36,Default
1895,2801,14839,655135.81,11.62,48,Default
1896,1160,1435,516769.26,10.67,12,Active
1897,4462,5783,171518.16,10.22,12,Closed
1898,9426,12087,835178.76,6.86,36,Default
1899,2497,3918,384746.29,8.31,36,Active
1900,8039,11488,706617.34,10.39,48,Active
1901,708,1699,148016.51,12.38,48,Closed
1902,9653,10382,315620.1,10.55,24,Closed
1903,8424,11182,770959.89,10.76,12,Active
1904,1993,1252,575411.35,8.1,48,Closed
1905,5760,11765,219060.54,11.95,36,Closed
1906,7178,6203,754477.99,13.73,48,Active
1907,9049,5560,472832.84,13.64,48,Default
1908,6454,8576,312313.88,6.79,24,Closed
1909,3880,1886,906059.14,4.01,12,Closed
1910,8633,11056,281833.94,11.32,48,Closed
1911,8849,9217,743314.23,14.93,12,Closed
1912,3869,11521,119032.49,11.61,36,Active
1913,4579,9514,499672.73,14.68,36,Default
1914,4336,8113,235950.52,12.14,12,Active
1915,118,4097,660677.44,11.51,12,Default
1916,8492,4184,520754.21,5.67,24,Default
1917,6823,10382,632821.47,7.8,48,Closed
1918,2515,2448,717552.61,5.66,12,Default
1919,9261,13561,757046.56,4.42,36,Closed
1920,2011,14922,828331.35,7.57,12,Closed
1921,1148,5484,738361.43,4.69,48,Active
1922,3342,10419,953430.75,6.89,36,Closed
1923,7358,8436,85984.86,11.7,48,Closed
1924,7601,4389,553223.62,7.49,12,Active
1925,61,13823,115769.58,10.0,36,Active
1926,8880,7348,973488.49,12.72,48,Active
1927,3119,6888,610749.25,12.68,48,Default
1928,548,2482,875067.34,4.68,36,Default
1929,6061,3835,285295.77,11.01,36,Closed
1930,2077,13523,217509.38,5.89,48,Default
1931,2734,312,244626.17,4.53,36,Active
1932,5044,14166,511355.54,5.17,12,Default
1933,941,9518,303741.5,3.68,12,Active
1934,9244,6961,14944.56,8.69,24,Default
1935,5387,1566,946676.44,3.38,12,Closed
1936,5318,9361,548380.48,3.57,24,Default
1937,7764,9870,19785.0,6.29,12,Default
1938,6123,5557,500686.96,12.22,48,Closed
1939,6389,372,695911.26,12.05,48,Default
1940,4764,13364,843948.52,10.15,48,Closed
1941,9936,7324,41568.11,11.55,48,Closed
1942,3977,6267,840032.9,13.59,36,Closed
1943,7177,2887,521424.8,5.6,12,Closed
1944,2186,9761,747624.19,9.28,36,Active
1945,3152,7518,642144.24,13.03,36,Active
1946,3399,6677,677451.05,10.62,36,Default
1947,6755,5271,102883.62,3.95,36,Active
1948,470,6170,233941.82,7.27,24,Closed
1949,805,10982,586494.32,8.17,24,Active
1950,346,10719,679947.53,4.48,48,Default
1951,9356,1069,984537.7,4.11,24,Closed
1952,5274,5924,334546.84,6.98,12,Active
1953,8120,8829,97974.34,3.3,24,Closed
1954,9107,9589,444567.07,8.24,36,Closed
1955,3964,10639,948883.93,8.68,12,Closed
1956,4022,339,728211.52,7.62,24,Active
1957,2099,7178,760246.19,3.05,24,Default
1958,2533,10538,586970.36,8.46,24,Default
1959,533,10754,778406.26,3.97,12,Active
1960,4060,8257,874010.67,12.55,48,Default
1961,4945,494,409190.31,4.83,48,Closed
1962,8023,8220,856357.78,14.96,48,Default
1963,794,6812,160489.51,6.72,12,Default
1964,6689,4115,817513.64,12.08,24,Closed
1965,7203,3031,481088.87,4.35,48,Closed
1966,606,6025,35226.69,8.28,48,Closed
1967,2107,914,978328.74,10.28,36,Closed
1968,638,8388,64500.6,14.26,24,Default
1969,7951,13101,768277.1,8.69,48,Active
1970,5075,3872,256245.25,5.19,24,Default
1971,2751,987,485434.95,4.72,12,Default
1972,7762,14344,754939.54,12.73,48,Closed
1973,9948,13723,956551.59,14.69,12,Active
1974,7709,11544,171394.34,13.86,36,Closed
1975,4806,1538,814986.47,11.93,48,Default
1976,2909,11414,459798.91,7.7,36,Closed
1977,9738,12837,632377.6,10.47,24,Default
1978,224,5888,466034.62,5.81,12,Active
1979,6415,118,751139.9,9.59,12,Default
1980,4736,3007,16285.63,10.92,24,Default
1981,9386,3133,603016.95,9.79,48,Default
1982,9997,10617,931086.72,8.04,48,Default
1983,6044,6304,318927.53,13.41,12,Active
1984,757,2871,396244.68,4.0,36,Default
1985,3542,5978,430167.67,11.39,48,Default
1986,2572,14180,863421.01,6.71,36,Default
1987,8238,14551,624296.94,5.9,24,Closed
1988,6030,3444,275822.1,12.91,24,Closed
1989,2546,12608,46919.77,13.4,12,Active
1990,2646,1472,592295.8,9.34,12,Active
1991,3085,8683,195413.27,10.89,12,Default
1992,8249,4803,784334.49,7.13,36,Default
1993,1641,5026,87369.47,11.33,24,Default
1994,8295,2353,716884.94,12.37,12,Default
1995,779,1423,648887.02,13.47,24,Active
1996,1120,6608,194152.64,6.51,48,Closed
1997,9947,6806,612291.61,9.9,24,Active
1998,3122,1784,163905.08,9.88,48,Active
1999,1552,1038,336564.99,14.89,48,Default
2000,788,11077,43404.55,10.7,12,Closed
2001,3558,14593,174931.2,8.68,24,Default
2002,7801,12145,674442.11,3.77,12,Default
2003,9438,7270,835488.54,10.44,36,Closed
2004,1470,11170,730605.62,10.62,12,Active
2005,3815,1135,543428.97,3.99,12,Closed
2006,5822,2216,895796.03,5.35,36,Active
2007,385,8327,561028.59,14.25,48,Default
2008,2214,4171,792592.6,13.15,24,Default
2009,697,10115,241740.03,5.12,48,Default
2010,360,9554,689998.4,9.32,36,Closed
2011,9257,11683,274937.9,5.89,48,Active
2012,8907,10035,458364.42,9.53,36,Active
2013,4899,12458,574639.66,12.85,48,Closed
2014,3143,6860,646485.3,14.18,36,Active
2015,7756,3212,422612.23,6.95,36,Active
2016,4848,5083,983862.69,11.69,36,Default
2017,546,1531,183247.05,9.89,12,Default
2018,3666,1221,833654.53,4.08,36,Active
2019,6649,9254,304819.71,5.97,24,Default
2020,7919,9901,83139.4,13.03,48,Closed
2021,9779,2536,942378.48,6.74,36,Closed
2022,2406,1201,827913.18,5.45,48,Active
2023,4680,8725,743254.08,4.69,48,Default
2024,577,12423,335683.04,11.93,36,Active
2025,5209,8234,245540.71,5.35,36,Active
2026,7433,5854,704927.62,6.35,36,Closed
2027,3147,8326,732478.51,9.48,24,Closed
2028,1696,10589,527219.86,9.9,48,Closed
2029,9917,6094,328485.0,12.49,36,Active
2030,3,4811,998042.91,13.12,24,Default
2031,1070,14384,55142.57,9.91,24,Closed
2032,6243,8921,188075.62,6.66,36,Active
2033,8995,13532,904981.53,13.91,48,Default
2034,5607,608,743665.17,10.64,24,Active
2035,5764,862,494786.9,4.25,12,Closed
2036,1848,7345,741117.68,7.56,12,Default
2037,5000,13444,371820.92,10.58,24,Closed
2038,1113,12769,106009.86,11.7,48,Active
2039,3853,10610,641167.2,11.25,48,Closed
2040,6507,11906,686423.41,3.82,12,Closed
2041,9530,8754,246672.29,12.73,24,Closed
2042,1743,1870,539600.43,10.1,24,Active
2043,170,11268,44007.17,7.38,48,Default
2044,6393,11783,852575.8,12.5,12,Active
2045,9086,6822,202136.98,7.44,36,Closed
2046,2486,11535,987807.64,12.5,12,Closed
2047,7337,8065,633856.88,10.28,12,Closed
2048,3463,1960,833943.13,7.22,36,Closed
2049,5803,13204,560924.6,3.5,12,Closed
2050,1668,11932,546884.6,10.76,36,Default
2051,5144,6977,106388.87,13.35,36,Active
2052,4703,3805,137317.9,8.17,12,Closed
2053,1818,2044,899427.06,4.18,48,Closed
2054,6546,11989,687186.23,3.44,36,Active
2055,7605,5030,360204.66,9.18,24,Closed
2056,4431,13665,365437.59,7.4,36,Closed
2057,2850,438,520235.26,4.94,12,Active
2058,6865,446,33676.16,10.89,36,Default
2059,200,9277,208192.82,13.51,36,Default
2060,3097,5565,174638.45,4.43,48,Closed
2061,5699,9916,537800.11,5.19,12,Active
2062,6799,4871,297984.01,14.13,12,Default
2063,1077,7120,220007.72,3.43,48,Closed
2064,8601,7602,778892.5,10.27,12,Active
2065,1511,5206,145354.02,12.21,48,Closed
2066,6707,14426,770754.31,5.06,12,Default
2067,7142,14796,794508.23,5.53,24,Default
2068,6263,9262,102723.98,3.63,48,Default
2069,9646,4064,687048.87,4.27,24,Default
2070,7941,10209,196945.06,3.72,24,Active
2071,887,7656,322436.66,9.17,12,Default
2072,1572,11790,685927.41,12.91,48,Default
2073,1943,13256,843002.53,10.16,48,Closed
2074,2653,546,544877.03,7.29,12,Default
2075,7468,12388,288266.71,9.12,24,Default
2076,1310,10080,919322.72,11.26,48,Closed
2077,5726,9147,361326.11,6.72,12,Default
2078,2716,6618,986740.79,13.04,24,Closed
2079,1559,4715,89249.8,7.11,36,Closed
2080,7196,8874,109036.06,8.98,12,Active
2081,9082,1815,560926.18,13.46,48,Default
2082,438,10821,584060.87,9.25,24,Closed
2083,8915,5215,888572.74,12.85,48,Closed
2084,8406,14029,278993.12,4.52,12,Closed
2085,9796,13333,803319.3,6.3,36,Active
2086,2759,3451,389275.36,10.08,48,Closed
2087,4728,8677,519420.41,4.28,36,Active
2088,247,14403,477846.81,3.26,24,Default
2089,8469,12174,25658.64,11.13,24,Closed
2090,4458,2114,679325.48,12.52,48,Active
2091,4135,14069,469787.35,10.44,12,Default
2092,3468,7421,822978.8,11.4,36,Default
2093,1971,12495,460152.94,3.81,36,Active
2094,2663,2836,785187.62,14.72,12,Active
2095,6068,12758,171815.79,12.19,12,Default
2096,6458,13141,204857.9,7.32,24,Active
2097,4009,14110,429776.38,8.57,36,Default
2098,7480,1884,404028.55,6.03,24,Active
2099,4335,12693,62144.36,6.03,12,Closed
2100,7380,3145,32557.24,10.65,12,Closed
2101,1659,3841,238682.3,14.67,48,Default
2102,2111,5607,679565.39,10.1,24,Closed
2103,8043,11261,843853.17,11.46,12,Active
2104,6717,10395,307443.58,9.46,48,Closed
2105,5567,13766,921773.37,3.06,12,Active
2106,9985,2994,154924.52,12.03,36,Closed
2107,2654,10949,703144.29,6.23,48,Active
2108,2642,12597,404329.62,10.05,36,Default
2109,5793,8295,26829.0,5.89,12,Active
2110,8225,10747,659405.67,10.93,24,Active
2111,6382,3476,307517.0,8.72,48,Default
2112,1184,8461,165431.52,3.39,12,Default
2113,3482,2405,911699.81,10.84,48,Active
2114,6579,5485,424907.05,4.21,48,Default
2115,8875,7785,683688.26,9.92,48,Active
2116,5732,795,358094.17,12.05,36,Active
2117,2761,13179,616062.75,8.78,48,Default
2118,3343,10068,663942.38,14.21,36,Closed
2119,9234,10692,118321.08,12.88,48,Closed
2120,3055,14342,262707.66,8.69,12,Default
2121,5044,1841,400803.16,4.42,12,Closed
2122,6117,1878,637118.84,3.9,12,Active
2123,3987,9269,32495.83,8.86,36,Default
2124,6508,9662,551135.35,4.13,12,Active
2125,7535,14580,304571.42,9.34,48,Closed
2126,1157,1432,729537.44,12.08,24,Default
2127,7789,6724,429517.58,5.54,48,Active
2128,8309,7690,144047.61,8.94,48,Active
2129,4299,2558,424538.76,12.04,24,Default
2130,8364,639,814778.53,5.94,24,Closed
2131,384,9044,34688.37,4.56,48,Closed
2132,1708,7105,529222.1,12.49,24,Active
2133,2339,10182,648284.81,8.06,48,Default
2134,7931,2232,994762.74,13.52,36,Default
2135,1145,13859,850757.84,6.6,12,Default
2136,4635,4387,59975.55,9.66,36,Active
2137,1299,12894,797043.69,8.63,36,Closed
2138,8050,2618,883332.59,14.26,24,Active
2139,7162,7230,494797.09,8.37,48,Active
2140,143,8989,430752.54,13.47,48,Default
2141,3322,5470,932238.73,9.89,12,Closed
2142,7962,14747,691159.26,6.04,24,Active
2143,3529,12247,555931.84,6.45,24,Default
2144,8115,2346,240061.85,3.35,24,Closed
2145,637,3095,283824.16,5.07,36,Default
2146,8045,1250,600082.73,5.77,24,Closed
2147,6352,5155,722167.81,14.62,24,Default
2148,4601,1264,357701.48,13.5,36,Closed
2149,5680,8379,81722.93,8.56,12,Active
2150,3387,3812,255355.83,9.79,48,Default
2151,2547,2983,497536.15,14.31,12,Closed
2152,7591,6123,56969.07,8.86,24,Closed
2153,3490,4630,749524.38,7.83,48,Closed
2154,2780,4619,347785.15,11.19,24,Closed
2155,8725,5119,124178.32,10.37,24,Default
2156,1599,12282,134633.11,12.42,12,Closed
2157,5590,10809,370455.94,5.94,36,Active
2158,3032,11160,589625.76,4.95,12,Closed
2159,5579,11362,89694.95,5.98,48,Active
2160,8855,9786,22978.54,14.56,12,Default
2161,8588,10833,801546.36,10.0,36,Closed
2162,1490,11540,377206.95,13.29,48,Default
2163,66,14741,875626.79,12.47,12,Default
2164,3295,804,207572.17,14.48,12,Default
2165,1825,4438,376900.99,11.75,48,Default
2166,489,1932,437283.66,13.82,48,Closed
2167,8743,8593,999744.8,12.85,24,Default
2168,9410,1636,278563.18,7.68,48,Closed
2169,5185,12807,246957.05,12.38,24,Active
2170,5863,13817,81594.01,12.97,48,Closed
2171,4513,7880,100649.7,8.65,48,Closed
2172,1932,10191,230359.82,12.73,12,Closed
2173,8583,6976,272736.26,10.74,48,Closed
2174,4459,7301,256791.7,14.89,12,Closed
2175,4194,11918,51939.1,13.17,48,Closed
2176,267,8139,792532.54,11.18,48,Active
2177,2349,7232,495828.83,9.19,12,Active
2178,7040,8757,793816.23,10.72,36,Closed
2179,5574,9063,619975.63,11.67,48,Default
2180,5440,8335,429554.76,13.86,24,Closed
2181,6000,11758,958961.73,11.57,24,Default
2182,4599,6220,430414.1,5.05,48,Default
2183,5685,2985,45507.34,3.4,36,Closed
2184,3770,6360,204561.11,7.88,48,Default
2185,5408,11672,82315.5,5.53,48,Default
2186,9127,952,664433.01,6.38,12,Default
2187,7481,1067,256915.69,9.3,12,Default
2188,77,6710,34909.34,14.79,36,Closed
2189,4698,4947,400086.4,12.5,48,Closed
2190,3675,1240,752714.86,6.41,36,Active
2191,245,358,80846.76,11.52,24,Default
2192,4675,11467,526028.57,6.54,48,Default
2193,1266,18,208689.06,4.32,48,Active
2194,3669,11314,432519.87,14.98,12,Closed
2195,12,3178,195599.56,4.01,48,Closed
2196,6211,10963,279316.53,5.19,48,Default
2197,4545,3576,923671.82,5.55,48,Default
2198,8297,4992,985555.43,3.68,36,Active
2199,7861,11652,567692.93,5.0,24,Default
2200,3076,7286,584250.8,6.34,36,Closed
2201,8601,13289,757334.14,5.77,24,Closed
2202,1497,14613,412769.79,13.54,12,Closed
2203,7979,3687,550155.0,11.92,12,Active
2204,9219,3547,519133.34,5.73,36,Closed
2205,1312,11501,880345.83,10.4,48,Closed
2206,2431,4344,978064.66,13.46,24,Default
2207,2617,10257,75195.69,8.5,36,Active
2208,1570,312,538682.45,8.77,24,Closed
2209,6250,6315,765295.81,11.16,24,Default
2210,6243,6854,42262.67,13.74,36,Default
2211,5712,7784,145484.78,5.25,48,Default
2212,704,5008,286028.32,7.08,24,Closed
2213,6862,12344,489296.73,4.55,36,Default
2214,162,595,414300.41,9.78,12,Closed
2215,6492,2491,278287.21,12.81,24,Closed
2216,169,7708,427184.8,4.21,12,Closed
2217,4737,1731,805028.71,9.4,12,Default
2218,8842,753,757628.8,6.63,24,Closed
2219,2367,6382,454489.5,7.38,24,Active
2220,1130,11192,283656.62,11.88,24,Active
2221,8189,11181,11952.77,7.58,24,Active
2222,9093,4495,400523.48,9.21,36,Default
2223,8974,11718,746217.82,10.21,36,Default
2224,21,10684,773309.51,6.52,24,Closed
2225,1587,9895,746743.55,3.26,12,Closed
2226,4794,8163,805967.95,3.08,24,Closed
2227,5976,11977,477860.08,8.01,24,Closed
2228,92,2078,187227.38,14.87,48,Default
2229,3808,11530,960895.09,14.96,24,Active
2230,3196,14919,686115.67,10.12,24,Closed
2231,1469,9489,144795.44,8.2,24,Closed
2232,3917,5933,981149.25,5.88,24,Default
2233,6977,11957,221086.38,4.9,12,Default
2234,1514,14103,614911.55,14.57,24,Closed
2235,1556,9728,990295.0,6.25,12,Active
2236,8412,2413,936499.53,3.7,24,Default
2237,3863,13905,310755.06,9.3,12,Closed
2238,4896,13233,786162.3,13.04,24,Default
2239,5236,6136,750314.29,5.21,24,Active
2240,7067,12729,937887.66,9.5,24,Default
2241,6759,99,422304.89,9.29,12,Default
2242,2510,10775,203327.25,5.46,12,Active
2243,4932,2652,753435.25,11.05,24,Active
2244,5123,79,487210.5,11.39,48,Default
2245,1994,11687,44477.12,8.77,24,Default
2246,6634,1225,792637.88,6.38,48,Closed
2247,5077,420,280278.65,9.46,12,Default
2248,1212,2861,440621.16,10.88,48,Active
2249,1434,14348,643449.13,8.1,24,Default
2250,5932,1164,908741.26,10.22,36,Active
2251,861,4575,503977.27,11.56,24,Closed
2252,7977,3298,218326.25,6.84,12,Default
2253,9129,11247,469924.43,13.73,24,Closed
2254,449,9151,229841.5,7.23,48,Active
2255,7309,5686,450079.14,5.36,12,Active
2256,4694,7493,160655.32,10.4,48,Default
2257,6674,8856,675297.46,6.79,24,Active
2258,3002,4279,323475.81,10.5,48,Active
2259,6726,2341,58971.12,14.72,36,Closed
2260,9722,744,652029.18,10.45,36,Closed
2261,6772,10444,270699.63,8.09,48,Default
2262,8315,13488,886195.45,12.73,24,Closed
2263,9427,3636,59385.56,4.86,36,Default
2264,8954,888,933517.44,8.66,24,Closed
2265,380,9142,292481.98,12.64,24,Closed
2266,6699,193,714068.89,5.23,48,Active
2267,6313,5297,883584.88,13.98,36,Default
2268,5392,6112,834987.94,4.67,48,Default
2269,7687,7871,231238.67,4.71,24,Closed
2270,8373,7433,174226.4,12.63,24,Default
2271,4547,13625,325491.15,5.83,24,Active
2272,5397,6907,626715.67,14.36,12,Default
2273,3895,13386,797395.8,10.51,36,Default
2274,5415,9823,195743.9,5.61,12,Closed
2275,7006,4753,645441.62,8.25,24,Default
2276,6845,9493,959301.46,13.2,12,Active
2277,4149,8604,386494.32,4.33,36,Closed
2278,8752,13972,335163.27,3.56,24,Default
2279,2420,8926,916653.77,14.96,36,Closed
2280,8898,526,103239.96,3.94,24,Default
2281,9423,10408,445140.66,12.54,24,Default
2282,1984,3957,769066.51,7.41,12,Default
2283,3166,11140,100050.84,6.35,24,Default
2284,5203,4811,147477.38,6.42,36,Closed
2285,3048,2197,667108.71,6.31,48,Active
2286,7233,6503,278147.97,6.58,24,Active
2287,2152,2383,862455.1,13.16,12,Default
2288,8034,7994,77543.03,6.06,24,Default
2289,9080,1397,654330.07,14.53,36,Default
2290,9451,3888,932525.06,12.52,24,Default
2291,3198,11162,818151.53,13.3,24,Active
2292,506,1828,679728.78,13.67,36,Default
2293,1332,3271,358889.46,7.71,24,Closed
2294,6495,13986,320704.39,8.04,12,Active
2295,9360,2289,617845.05,8.17,36,Active
2296,8197,10079,965636.26,10.18,36,Default
2297,4593,10559,656721.17,11.44,12,Active
2298,8776,11594,900736.4,8.51,24,Default
2299,4428,4709,517180.49,3.28,24,Default
2300,7111,12738,194865.75,10.76,24,Closed
2301,5542,5233,79774.93,9.91,36,Default
2302,2363,185,636115.26,3.35,36,Closed
2303,5685,14977,39922.74,11.73,48,Active
2304,4521,6599,889338.5,12.33,12,Closed
2305,4212,13989,350071.1,13.51,24,Closed
2306,7205,9778,262320.25,13.36,12,Default
2307,1703,14127,872002.25,6.62,48,Closed
2308,8407,10386,318300.22,11.31,24,Closed
2309,7303,5508,188952.91,5.08,12,Default
2310,3432,11773,363368.16,10.59,12,Default
2311,1675,2401,429393.38,8.37,48,Active
2312,2799,9400,58930.7,7.03,12,Closed
2313,4681,1136,480740.81,12.27,48,Default
2314,5799,10099,549380.42,6.38,48,Default
2315,9802,7168,423785.12,11.3,48,Default
2316,2861,1963,630574.88,10.18,24,Active
2317,1521,5065,229170.33,5.08,12,Closed
2318,7345,9485,192023.06,8.85,48,Closed
2319,1083,605,861432.26,14.65,12,Active
2320,7316,563,512810.09,14.37,12,Active
2321,9008,4484,311530.7,5.12,36,Default
2322,4572,3546,114159.56,4.47,24,Active
2323,9919,4938,396414.69,7.96,48,Closed
2324,9078,11130,558971.23,5.69,36,Active
2325,9409,2993,58173.79,3.45,12,Closed
2326,967,411,892783.27,5.22,36,Closed
2327,1473,14346,687984.42,13.66,48,Default
2328,9451,14309,724723.94,6.53,12,Active
2329,4831,11285,172407.94,7.04,36,Default
2330,996,461,858212.79,9.99,12,Active
2331,2752,8487,672562.37,13.04,12,Closed
2332,2579,14384,982272.08,10.63,24,Closed
2333,9642,1574,503867.96,10.92,12,Default
2334,2954,8227,169680.55,13.05,48,Active
2335,634,6178,583984.09,6.81,36,Active
2336,7731,13406,612117.71,5.8,12,Active
2337,3362,5478,298134.32,4.76,48,Default
2338,1469,7475,366397.02,4.58,24,Default
2339,8638,5839,363831.18,9.52,48,Closed
2340,6843,11264,978421.08,5.05,12,Closed
2341,2014,2659,236329.44,9.71,12,Closed
2342,6975,11779,262575.44,6.18,36,Default
2343,4883,8574,70038.51,9.1,36,Active
2344,1168,10465,630944.27,11.0,12,Active
2345,7544,4421,409340.44,14.61,24,Active
2346,3617,9967,631898.79,4.88,48,Active
2347,1376,9847,169580.21,4.0,48,Active
2348,5884,6139,341378.99,13.97,24,Closed
2349,222,4207,555938.03,13.4,12,Default
2350,257,12513,651249.02,12.79,24,Active
2351,6625,2644,407646.83,13.76,48,Default
2352,6820,968,423759.16,5.54,12,Active
2353,2484,7614,871039.16,7.22,24,Active
2354,4123,610,950015.41,10.39,24,Active
2355,6793,13870,793581.44,5.89,24,Active
2356,7120,14996,563305.39,14.15,24,Closed
2357,3806,2938,858524.88,7.84,24,Default
2358,1638,7519,15252.42,5.75,48,Default
2359,9970,9010,281682.74,13.81,36,Closed
2360,3593,5764,56422.61,4.29,24,Closed
2361,7219,5360,381858.41,3.52,24,Active
2362,1072,11179,169970.03,10.33,36,Active
2363,7564,3933,180736.23,7.22,12,Closed
2364,2532,12416,30224.68,5.51,24,Closed
2365,8510,13335,279360.03,9.55,24,Active
2366,5670,7258,262193.8,9.02,48,Active
2367,1059,3779,847235.24,12.22,12,Default
2368,4374,9365,235364.75,11.35,12,Default
2369,6743,12536,352481.83,3.38,48,Closed
2370,3734,14287,935587.39,4.83,24,Active
2371,5574,13052,881750.16,9.0,48,Active
2372,9349,1765,449643.29,8.75,24,Closed
2373,7055,12187,596309.21,10.13,36,Active
2374,591,1300,113901.42,3.26,12,Active
2375,5815,13796,756193.83,7.34,24,Closed
2376,2744,3145,945927.17,8.89,48,Closed
2377,7092,6684,855341.71,4.62,36,Active
2378,7609,2782,220037.78,9.6,36,Default
2379,514,10489,607722.31,11.59,12,Default
2380,532,10881,709922.15,7.8,12,Closed
2381,3658,8781,621979.61,6.49,36,Default
2382,2997,11045,168998.59,13.52,24,Closed
2383,1319,11744,210298.64,7.0,12,Active
2384,6212,4468,13279.22,4.69,48,Default
2385,2348,10902,453206.93,10.52,36,Default
2386,1680,14128,223766.6,12.09,36,Default
2387,2954,2424,130251.29,13.89,36,Closed
2388,3885,3090,498314.99,13.93,12,Closed
2389,1312,1625,212180.85,6.24,24,Active
2390,196,6080,686377.35,3.01,24,Default
2391,2885,11964,260815.96,13.08,48,Closed
2392,6648,8528,257503.04,12.44,12,Closed
2393,4829,12073,870128.29,7.75,12,Closed
2394,1068,864,811413.44,7.9,12,Closed
2395,3327,5104,441649.19,11.11,12,Default
2396,7903,12641,353365.09,4.68,48,Default
2397,7057,12453,811263.87,9.76,24,Closed
2398,5353,1612,826785.68,7.02,24,Closed
2399,1140,12794,737358.1,11.5,36,Default
2400,3499,10067,214349.88,14.22,12,Closed
2401,6102,5876,826865.2,12.63,36,Default
2402,9011,341,64222.54,11.19,12,Default
2403,3369,14143,785788.16,7.75,24,Default
2404,7401,10574,788733.34,6.13,36,Default
2405,3210,7880,938068.51,14.49,48,Default
2406,228,874,457080.03,6.56,12,Active
2407,7891,10129,343679.29,13.71,36,Active
2408,6988,3647,647797.9,14.04,48,Default
2409,3525,7723,428838.9,7.14,48,Default
2410,4452,9512,952102.41,14.32,36,Active
2411,1037,5645,85725.81,5.32,48,Default
2412,8619,7748,551800.65,6.59,24,Closed
2413,6460,5554,644883.26,8.73,48,Default
2414,6379,4183,286727.28,5.31,24,Closed
2415,1847,259,390625.23,3.06,24,Default
2416,5160,8345,423216.47,12.59,12,Default
2417,5164,13055,108534.48,5.96,24,Default
2418,9263,2386,132209.09,3.95,48,Closed
2419,4890,2781,103752.28,8.25,36,Closed
2420,3681,944,554137.1,11.18,12,Active
2421,8401,13279,184730.57,3.78,48,Closed
2422,7914,11008,312210.51,12.84,36,Default
2423,4796,7591,997047.96,7.55,12,Closed
2424,2631,1876,782766.16,13.29,12,Closed
2425,6649,13629,393152.04,6.51,24,Active
2426,6205,378,201673.97,6.4,12,Default
2427,3526,1644,80105.74,6.27,24,Active
2428,7876,4511,903575.46,7.5,24,Closed
2429,21,7276,421027.17,4.41,36,Default
2430,5351,3556,642624.63,11.9,24,Default
2431,5404,12515,446862.54,4.19,36,Default
2432,7958,6672,920627.06,3.44,36,Default
2433,1096,8485,593618.86,9.4,36,Closed
2434,1063,2088,605013.07,11.92,36,Closed
2435,7000,14299,104073.07,11.17,24,Default
2436,2648,8080,225256.01,3.67,48,Closed
2437,3858,12928,638640.58,11.21,48,Closed
2438,7715,4226,680327.43,8.59,24,Default
2439,5670,3999,962343.93,12.06,48,Active
2440,3775,5273,998173.22,7.85,48,Closed
2441,4429,10347,388997.64,10.57,36,Default
2442,8873,3587,381081.81,12.41,12,Default
2443,7925,14523,581954.56,11.51,24,Active
2444,9660,14424,475112.27,13.19,36,Closed
2445,1158,12066,698598.28,4.11,36,Closed
2446,3095,2520,456205.07,7.08,36,Active
2447,1702,10194,381304.4,4.32,24,Active
2448,4259,1455,108518.75,13.6,24,Active
2449,6084,4987,323482.7,6.58,48,Closed
2450,7298,12285,61509.75,3.35,36,Default
2451,4670,10006,94632.94,12.74,36,Default
2452,1415,4477,561891.36,4.33,12,Default
2453,5474,905,817359.92,11.83,48,Default
